,Road name,Economic Traffic,No Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic
654,Z7058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Z7059,2800.2000000000003,1.3275000000000003,0.0,94.20715630885121,24.188323917137474,0.0,0.0,0.0,0.0,0.0,443.0282485875706,552.5122410546139,803.306967984934,416.2937853107344,0.0,1113.935969868173,1219.6007532956685,2333.5367231638415
656,Z7102,223033.965,37.877,0.0,5673.107012936611,4580.7696377749035,1092.3373751617078,4862.663153945667,3664.6157102199227,2501.804956015524,2219.911439844761,49613.25884605434,40733.613086675294,30197.842919793016,31783.49394825356,0.0,114942.08121862872,61981.33686804658,176923.41808667532
657,Z7106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Z7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,Z7201,78267.455,14.755999999999998,0.0,1913.986373339659,826.6983396584443,539.151091081594,539.151091081594,1069.3163306451615,377.40576375711584,449.29257590132835,10315.757542694499,5364.553356261861,3756.085934535105,5337.595801707781,0.0,21395.31246442126,9093.681736242886,30488.994200664143
660,Z7404,68916.588,59.3925,212.11881237529994,1060.5940618764998,2015.1287175653495,0.0,4401.465356787474,848.4752495011998,583.3267340320748,318.17821856294995,29166.336701603745,23067.92084581387,34257.188198610944,17022.53469311782,0.0,61673.54469811846,51279.722891728765,112953.26758984722
661,Z7408,8884.0,2.03,21.182266009852217,99.50738916256158,78.32512315270937,33.004926108374384,2.4630541871921183,46.30541871921183,24.630541871921185,37.931034482758626,486.2068965517242,448.768472906404,156.65024630541873,130.5418719211823,0.0,1278.3251231527095,287.192118226601,1565.5172413793105
662,Z7409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,Z7411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,Z7452,38990.600000000006,29.390000000000004,0.0,619.9860496767608,718.6201939435182,0.0,831.3449302483838,169.08710445729838,126.8153283429738,98.6341442667574,13386.06243620279,13991.957893841442,14766.940455937392,2141.7699897924463,0.0,29942.508080979922,16908.710445729837,46851.21852670977
665,Z7456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Z7457,43247.700000000004,21.624000000000002,0.0,1005.6206104328522,914.2005549389567,54.8520332963374,895.9165438401775,329.1121997780244,219.4081331853496,182.84011098779132,26456.964059933405,20075.844186459486,14700.344923418423,6179.995751387346,0.0,50134.75843285238,20880.34067480577,71015.09910765816
667,Z7458,23047.472,12.478000000000003,0.0,145.91234749158517,490.513849014265,0.0,201.79367206283055,124.18072126943419,0.0,99.34457701554736,2551.9138220868726,10875.1266651707,1120.7310094566435,552.6042096489821,0.0,14488.785654111234,1673.3352191056256,16162.120873216862
668,Z7463,61699.85,10.969999999999999,43.56058340929808,1535.5105651777576,1361.2682315405652,0.0,696.9693345487693,261.36350045578854,130.68175022789427,119.79160437556973,5662.875843208751,5281.720738377393,5194.599571558797,4007.5736736554236,0.0,15093.742151321787,9202.17324521422,24295.91539653601
669,Z7464,90077.265,15.996999999999998,63.66840007501408,2244.311102644246,1989.63750234419,0.0,1018.6944012002252,382.0104004500845,191.00520022504224,175.08810020628871,8276.892009751831,7719.793509095457,7592.456708945429,5857.492806901296,0.0,22061.100625992378,13449.949515846723,35511.0501418391
670,Z7465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,Z7466,2966.7200000000003,10.16,0.0,40.64,121.92,0.0,0.0,0.0,71.12,0.0,1818.64,3413.76,7498.08,701.04,0.0,5466.08,8199.12,13665.2
672,Z7467,53280.0,11.25,0.0,1440.0,1080.0,0.0,0.0,866.25,450.0,652.5,15693.75,15750.0,18933.75,13230.0,78.75,35932.5,32242.5,68175.0
673,Z7488,23056.95,18.875,0.0,391.02393377483446,586.5359006622517,0.0,52.13652450331126,299.78501589403976,91.2389178807947,169.4437046357616,5721.9835642384105,5539.505728476821,6517.065562913907,4327.3315337748345,0.0,12851.653290066226,10844.397096688743,23696.05038675497
674,Z7489,22149.315000000002,40.76,0.0,183.63820368506953,1028.3739406363893,0.0,0.0,0.0,404.0040481071529,73.4552814740278,11091.747502578199,11752.84503584445,17298.718787133548,5619.329032763127,73.4552814740278,24534.06401232529,22991.503101370705,47525.567113695986
675,Z7501,14187.46,8.739999999999998,0.0,165.94292906178492,181.02864988558355,0.0,206.88988558352406,17.240823798627005,51.722471395881016,12.930617848970254,984.8820594965676,1129.2739588100687,907.2983524027462,614.2043478260871,0.0,2749.911395881007,1521.5027002288332,4271.41409610984
676,Z7502,56330.25,36.41749999999999,52.002385528935285,970.7111965401252,814.7040399533194,156.00715658680582,988.0453250497703,294.6801846639666,138.67302807716075,208.00954211574114,2582.785147937119,9325.76113818906,6136.281492414363,4038.8519427473066,17.334128509645094,15531.379144642004,10192.467563671315,25723.84670831332
677,Z7504,25764.0,28.062000000000005,0.0,77.18623048963009,424.5242676929655,0.0,83.61841636376593,173.66901860166772,73.97013755256218,96.48278811203762,3000.6147102843697,3103.5296842705434,2563.2260708431327,1659.503955527047,54.67357993015465,7033.595253367543,4277.403606300335,11310.998859667878
678,Z7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,Z7506,36820.265,95.163,0.0,39.44180222355327,1419.904880047918,0.0,0.0,157.76720889421307,78.88360444710653,78.88360444710653,14475.14141604405,18655.972451740698,18853.18146285846,12897.469327101919,0.0,34905.99496784464,31750.650789960382,66656.64575780503
680,Z7551,59117.17800000001,18.665,58.36791420980186,1171.1188811423515,1625.8009239742792,0.0,0.0,1256.7904539838971,131.3278069720542,131.3278069720542,5380.24306116069,5791.914223735798,5100.5645393974555,4752.394675695665,0.0,15546.891072150926,9852.95921509312,25399.850287244048
681,Z7552,185020.06799999997,20.202,258.25916246631795,4822.59607054528,3425.2110516109133,0.0,0.0,618.3180926465394,2897.1213448410585,594.1268593330267,21127.091383471365,16835.847832496846,14532.12979496894,13324.69783389812,0.0,50578.57179741134,27856.82762886706,78435.3994262784
682,Z7553,91173.99,33.676,0.0,1988.0795626518573,2509.5430544949677,195.5488094411663,1238.4757931273866,1173.292856646998,521.4634918431102,749.6037695244709,30440.431336341553,54069.245810482484,69159.09560569249,62543.02755293302,0.0,92885.68448455399,131702.1231586255,224587.8076431795
683,Z7602,346720.8,71.33,17.240615038996268,3051.58886190234,5861.809113258732,1741.3021189386232,3292.9574724482877,3051.58886190234,1362.0085880807053,1896.4676542895895,46997.91659630383,37515.57832485588,20826.662967107495,15706.200300525601,0.0,104788.45820701933,36532.863267633096,141321.32147465242
684,Z7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Z7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,Z7605,73420.75,12.35,0.0,1395.55,2408.25,0.0,3013.4,703.9499999999999,296.4,691.6,11930.1,13128.05,10374.0,7360.599999999999,0.0,33567.299999999996,17734.6,51301.9
687,Z7606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,Z7607,13253.811999999998,10.614999999999998,0.0,33.24608082901553,371.24790259067356,285.3621937823834,229.95205906735748,387.8709430051813,88.65621554404143,362.9363823834196,4970.289083937822,3305.214535751295,2443.586940932642,1379.7123544041447,0.0,10034.77539689119,3823.299295336787,13858.074692227976
689,Z7609,18834.48,21.21,21.21,212.10000000000002,217.4025,286.33500000000004,408.2925,196.1925,206.7975,100.7475,4729.83,8075.7075,5758.515,3695.8425,0.0,14454.615,9454.3575,23908.9725
690,Z7610,179160.0,21.924999999999997,0.0,7516.533637400229,8684.150513112885,72.97605473204105,1970.3534777651084,1240.592930444698,875.7126567844927,364.88027366020526,44150.51311288484,38385.404789053595,34517.67388825542,24446.978335233754,0.0,103261.11744583808,58964.652223489175,162225.76966932724
691,Z7613,35713.6,15.234,53.569646842588945,321.41788105553366,877.2029670473939,140.62032296179598,80.35447026388341,113.83549954050152,60.26585269791256,241.06341079165023,5464.1039779440725,5303.395037416305,3388.2801627937506,569.1774977025075,6.696205855323618,12655.829066561637,3964.153866351582,16619.98293291322
692,Z7615,49093.100000000006,20.419000000000004,0.0,1020.5313678436747,2928.48131642098,0.0,2041.0627356873495,1641.7243743572162,0.0,843.0476516969488,33145.08399040109,28707.991086732938,14686.777511141581,18014.597188892694,0.0,70327.92252314021,32701.374700034277,103029.29722317448
693,Z7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,Z7618,302135.81,50.98700000000001,660.4809034655892,4563.322605762252,3462.52109998627,620.451757801008,1761.282409241571,960.6994959499478,480.3497479749739,640.4663306332986,14810.783895895029,28040.416538039106,16471.993440975148,6424.677879165277,0.0,56000.77478474904,22896.671320140424,78897.44610488946
695,Z7619,22955.010000000002,27.354000000000006,0.0,429.619839877166,633.1239745558236,0.0,22.611570519850844,180.89256415880675,474.84298091686765,22.611570519850844,19966.016769028294,19242.446512393068,15782.876222855886,10016.925740293922,0.0,40972.16578196972,25799.80196314981,66771.96774511955
696,Z7701,0.0,26.798,0.0,0.0,0.0,0.0,0.0,0.0,1400.9313077095305,0.0,21189.08602910665,22039.651465930292,8505.654368236435,17736.79102082245,0.0,44629.66880274647,26242.445389058885,70872.11419180536
697,Z7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Z7703,21135.65,10.798000000000002,30.840433413595107,375.22527319874047,267.2837562511576,205.60288942396735,298.1241896647527,221.02310613076494,143.92202259677717,246.72346730876086,3274.2260140766803,2749.938646045564,3772.813020929801,3191.9848583070934,0.0,7812.909798110761,6964.797879236895,14777.707677347655
699,Z7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,Z7705,16963.96,11.614999999999998,0.0,359.2905725355145,617.9797847610849,330.54732673267335,388.0338183383556,229.94596642272927,186.83109771846753,129.34460611278521,6237.284339216531,7128.324959104608,5777.392406371073,5360.615342229877,0.0,15607.582470942747,11138.007748600949,26745.590219543694
701,Z7706,3925.8700000000003,3.0349999999999997,0.0,73.64168039538716,126.66369028006592,67.75034596375619,79.53301482701814,47.130675453047786,38.29367380560132,26.51100494233938,1278.419571663921,1461.0509390444813,1184.1582207578256,1098.7338714991765,0.0,3198.994596375618,2282.8920922570023,5481.8866886326205
702,Z7708,92291.5,30.10300000000001,0.0,1575.2499750855393,2233.2657874630427,0.0,2073.746802644254,239.27847722818314,458.6170813540177,279.15822343288033,18902.99970102647,9232.1612463874,5862.322692090487,6400.699265853899,0.0,34994.47729462179,12263.021957944387,47257.49925256618
703,Z7710,0.0,38.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13251.038513451533,17989.54279199591,12076.89586036089,15599.323819632817,0.0,31240.581305447442,27676.219679993705,58916.80098544115
704,Z7711,0.0,24.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.458603922198,5186.63525659058,3481.936955473396,4497.501900819803,0.0,9007.093860512778,7979.4388562932,16986.532716805978
705,Z7715,10505.559,5.236999999999998,3.7924359366049276,102.39577028833304,155.48987340080203,49.301667175864054,158.01816402520532,173.18790777162502,150.43329215199546,121.35794997135768,376.71530303608944,467.73376551460774,357.75312335306484,337.5267983578386,0.0,1758.4261292724846,695.2799217109033,2453.706050983388
706,Z7716,14101.62,14.3015,0.0,201.63549278047753,346.8130475824214,185.50465335803935,217.76633220291578,129.04671537950566,104.85045624584833,72.58877740097192,3500.3921546690904,4000.448176764675,3242.2987239100794,3008.4015522847253,0.0,8759.045806383945,6250.700276194804,15009.746082578751
707,Z7717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,Z7718,14952.0,9.24,0.0,763.6363636363637,3054.545454545455,0.0,0.0,1336.3636363636363,190.90909090909093,10309.09090909091,46009.09090909091,166854.54545454544,157309.0909090909,136309.0909090909,0.0,228518.18181818182,293618.1818181818,522136.36363636365
709,Z7719,3627.52,2.1049999999999995,0.0,65.76950118764847,121.26251781472686,24.663562945368177,55.4930166270784,39.05064133016628,43.161235154394305,36.99534441805226,1105.74973871734,670.0267933491688,684.4138717339669,571.3725415676961,0.0,2162.1723515439435,1255.7864133016628,3417.9587648456063
710,Z7801,19175.345,25.230999999999995,0.0,310.5412141809679,600.3796807498713,144.9192332844517,538.2714379136778,372.64945701716147,186.32472850858073,310.5412141809679,8633.045754230909,8943.586968411875,6148.716040783165,11117.375467678652,0.0,20040.25968847846,17266.091508461817,37306.351196940275
711,Z8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,Z8003,21321.600000000002,16.093000000000004,0.0,245.21672776983777,536.4115919965201,0.0,191.57556857018577,176.2495230845709,84.29325017088173,122.60836388491889,4590.150622941651,1302.7138662772632,1172.4424796495368,8176.445266575528,0.0,7249.219514695829,9348.887746225066,16598.107260920893
713,Z8004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,Z8005,3087.168,26.258,0.0,0.0,101.27234884606598,0.0,0.0,79.57113123619469,43.40243521974256,79.57113123619469,3356.454990326758,933.152357224465,701.6727027191714,2922.4306381293322,0.0,4593.42439408942,3624.103340848503,8217.527734937923
715,Z8009,2184.36,1.67,0.0,46.76,63.459999999999994,0.0,0.0,10.02,8.35,11.69,656.31,657.98,592.85,1329.32,0.0,1454.57,1922.1699999999998,3376.74
716,Z8011,161429.4,67.943,0.0,1334.9304564119925,2977.9217873805987,701.6942142678422,1968.166698556143,530.5492839586125,547.6637769895354,1078.2130609481478,17953.10318943821,27520.104793724156,14495.975597191766,19801.46843677789,0.0,54612.34726167524,34297.44403396966,88909.7912956449
717,Z8012,107175.79000000001,46.01749999999999,0.0,1753.9093540166914,1648.3924411288122,612.43001976446,735.043588376652,962.8544103839479,483.05402852031267,782.7617450891876,19455.16748993503,16467.533100412584,5110.724626142885,9801.99742409443,0.0,42901.14617762768,14912.722050237317,57813.868227865
718,Z8021,64720.935000000005,33.902,0.0,942.4251496961833,533.7629166420861,0.0,884.0448306884551,291.90159503864083,41.70022786266298,50.040273435195566,9349.19108680904,5162.488209397677,2101.691484278214,3644.5999151967444,0.0,17255.55428956994,5746.291399474958,23001.845689044898
719,Z8023,40517.4,12.78,0.0,555.5774647887324,439.6901408450704,214.73239436619716,381.7464788732394,334.0281690140845,204.50704225352112,330.61971830985914,1629.2394366197184,620.338028169014,415.83098591549293,603.2957746478874,0.0,4710.478873239436,1019.1267605633802,5729.605633802817
720,Z8031,272218.655,86.61599999999999,0.0,3301.455718237409,3548.5034250442905,112.2944121849459,2313.2648910098856,449.1776487397836,336.8832365548377,202.12994193290263,22391.505789678213,15496.628881522534,10106.497096645131,14014.342640681247,0.0,48151.8439449048,24120.83973732638,72272.68368223117
721,Z8033,82356.87,79.32499999999999,0.0,530.2542432109848,2520.9747659318373,676.8516498410584,3997.7420019486917,1275.870375007761,461.4897612552671,676.8516498410584,21879.90006642491,25508.45025936939,20826.62409379129,16736.584139591545,0.0,57528.38477283096,37563.20823338284,95091.59300621379
722,Z8034,71280.259,67.79599999999999,0.0,1008.672232493723,918.8231988963763,330.7716291743203,384.4502128064746,275.55752930220996,132.28300316681103,277.60262166543885,6217.55763386929,5364.940057813611,3405.2327247351236,3891.2929491950454,0.0,14910.658119188256,7296.5256739301685,22207.183793118424
723,Z8037,41605.12,34.504000000000005,0.0,133.423639362287,1898.279196068365,0.0,0.0,1245.2873007146786,244.61000549752615,378.03364485981314,10422.716275071718,9307.812188072154,6393.807862434989,5026.0401296206,0.0,23630.162249646542,11419.847992055591,35050.01024170213
724,Z8038,20743.28,6.77,0.0,270.8,873.3300000000002,128.63,277.57000000000005,331.73,88.01,135.4,7122.040000000001,4847.320000000001,6350.26,8144.31,0.0,14074.830000000002,14494.570000000002,28569.4
725,Z8040,570.24,1.08,0.0,0.0,17.82,0.0,3.7800000000000002,4.59,4.050000000000001,9.450000000000001,217.62,156.60000000000002,102.06,62.1,0.0,413.91,164.16000000000003,578.07
726,Z8043,0.0,27.63399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33935.45790023161,26196.904883730193,7548.260729210396,22835.074474922203,0.0,60132.362783961806,30383.3352041326,90515.6979880944
727,Z8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,Z8048,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.6599999999999,1545.6799999999998,1011.92,972.9999999999999,0.0,2649.3399999999997,1984.9199999999998,4634.259999999999
729,Z8049,9137.400000000001,7.5360000000000005,1.8840000000000001,96.084,131.88,3.7680000000000002,129.996,114.924,52.752,107.388,1490.2440000000001,1437.4920000000002,1250.976,990.984,0.0,3566.4120000000003,2241.96,5808.372
730,Z8052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,Z8053,1896.9599999999998,9.12,0.0,0.0,118.55999999999999,0.0,0.0,36.48,18.24,45.599999999999994,6812.639999999999,6475.2,2216.16,2909.2799999999997,0.0,13506.72,5125.44,18632.16
732,Z8054,0.0,10.540999999999999,0.0,0.0,0.0,0.0,0.0,0.0,66.7930829143345,0.0,2671.7233165733805,3272.8610628023907,1812.9551076747937,1774.7876317237453,9.541868987762072,6011.3774622901055,3597.2846083863014,9608.662070676406
733,Z8056,50404.982,25.4355,0.0,937.8537327294498,1677.1982195325108,0.0,772.6877905669216,181.10335597896818,111.26696855640586,374.1065654120464,23917.527690041123,22189.367449164452,17878.50436550575,21359.29950700192,0.0,50161.11177198187,39237.80387250767,89398.91564448955
734,Z8058,2626.08,16.423000000000002,0.0,0.0,164.03006496881497,0.0,0.0,0.0,32.80601299376299,0.0,14729.899834199585,11416.492521829521,8824.817495322244,7414.1589365904365,0.0,26343.228433991684,16238.97643191268,42582.20486590436
735,Z8062,3522.88,7.247999999999999,0.0,36.45244154598919,191.37531811644328,0.0,0.0,164.03598695695138,100.24421425147028,136.69665579745947,2834.1773302006595,4775.269842524584,610.578395895319,956.8765905822163,0.0,8238.251789393558,1567.4549864775354,9805.706775871093
736,Z8065,133969.695,30.556999999999995,0.0,2969.2444796957984,3060.182822239116,22.98811440516915,4474.468547944637,2121.1661648671425,1396.3845018764669,1592.7538521159072,16011.763536102924,20112.897990170175,4104.141219612131,5837.655574576508,0.0,51761.850009417336,9941.796794188638,61703.646803605974
737,Z8067,42798.1,7.15,0.0,1067.3839160839161,932.2720279720279,0.0,959.2944055944056,689.0706293706294,94.57832167832169,290.4905594405594,3904.733566433566,5249.0968531468525,5701.721678321678,9950.990559440559,0.0,13186.92027972028,15652.712237762238,28839.632517482518
738,Z8121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,Z8201,147218.76,10.319999999999999,0.0,2660.275465116279,2503.470610465117,946.2361918604652,1497.7567151162793,2638.647209302326,583.9629069767442,1876.2511918604653,23845.152034883722,3417.2644186046514,319.016773255814,1405.8366279069767,0.0,39969.01674418605,1724.8534011627908,41693.87014534884
740,Z8203,19879.808,42.938,0.0,0.0,691.4157220177932,359.0043172015464,0.0,505.26533532069504,119.66810573384882,491.9688791280451,2845.4416252270717,1662.0570240812335,664.8228096324934,9746.302389212353,0.0,6674.821008710233,10411.125198844848,17085.94620755508
741,Z8204,23261.248,9.628,0.0,0.0,1453.828,0.0,0.0,1848.576,365.86400000000003,1213.128,6806.996,1675.272,799.124,1338.292,0.0,13363.664,2137.416,15501.08
742,Z8205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Z8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,Z8207,38684.520000000004,12.24,0.0,468.18,477.36,238.68,220.32,465.12,24.48,235.62,4299.3,1508.58,1181.16,2108.34,0.0,7937.64,3289.5,11227.14
745,Z8208,154242.0,12.0,1065.0,843.0,1506.0,0.0,174.0,3060.0,327.0,3117.0,20007.0,4035.0,2196.0,3099.0,15.0,34134.0,5310.0,39444.0
746,Z8209,598458.9600000001,22.94,8386.888927637316,6638.6360244115085,11859.769694856146,0.0,1370.2522755013078,24097.540017436793,2575.129276373147,24546.415762859637,157555.38664341762,31775.677768090674,17293.528718395813,24404.66552746295,118.12519616390585,268805.6963905841,41816.319442022665,310622.0158326068
747,Z8401,57744.6,22.252000000000002,0.0,580.911989933489,1080.7664928995146,101.32185870932949,932.1611001258311,74.30269638684162,378.26827251483,493.09971238540345,10564.492468092754,4343.330343339923,2918.069530828689,7193.851968362393,13.50958116124393,18548.654934387916,10125.431080352326,28674.08601474024
748,Z8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,Z8404,73576.3,21.61,0.0,1099.1899490976402,933.9522443313282,589.1083387320685,668.1350670985656,459.79187413234627,287.3699213327164,251.44868116612685,5409.738769088386,6911.24660805183,3434.0705599259604,3419.702063859325,0.0,16609.981453031007,6853.772623785286,23463.75407681629
750,Z8408,10328.832,26.918000000000003,0.0,0.0,322.53676190476193,0.0,0.0,423.32950000000005,235.1830555555556,477.08562698412703,4011.550976190477,2116.6475,1780.6717063492065,2244.318301587302,0.0,7586.333420634921,4024.990007936508,11611.323428571428
751,Z8412,13594.91,24.235,0.0,165.5961419434702,185.4676789766866,0.0,0.0,0.0,0.0,0.0,2901.244406849598,1596.3468083350529,1172.420684959769,549.7791912523211,0.0,4848.655036104808,1722.19987621209,6570.854912316898
752,Z8414,8136.160000000001,3.74,0.0,49.69497326203209,250.02783422459896,0.0,0.0,76.09542780748663,0.0,66.77762032085562,1346.4231818181818,1018.7469518716578,838.6026737967915,587.021871657754,0.0,2807.765989304813,1425.6245454545453,4233.390534759358
753,Z8416,21944.0,7.612500000000001,0.0,177.60262725779967,893.5632183908045,0.0,0.0,271.95402298850576,0.0,238.6535303776683,4811.921182266009,3640.853858784893,2997.0443349753696,2097.9310344827586,0.0,10034.54844006568,5094.975369458128,15129.52380952381
754,Z8420,38588.6,8.7,0.0,709.9839080459769,581.6735632183908,0.0,0.0,218.12758620689655,89.81724137931033,145.4183908045977,2784.3344827586207,2630.362068965517,2480.6666666666665,2211.2149425287353,0.0,7159.71724137931,4691.881609195402,11851.598850574712
755,Z8429,703.5,3.5,7.0,1.75,6.125,0.0,0.0,29.75,38.5,2.625,730.625,700.0,371.875,386.75,0.0,1516.375,758.625,2275.0
756,Z8430,7340.52,36.52,73.04,18.26,63.910000000000004,0.0,0.0,310.42,401.72,27.39,7623.550000000001,7304.000000000001,3880.2500000000005,4035.4600000000005,0.0,15822.29,7915.710000000001,23738.000000000004
757,Z8504,1931.71,3.5700000000000003,25.46761904761905,4.897619047619048,7.836190476190477,0.0,0.0,45.05809523809524,43.099047619047624,5.877142857142857,935.4452380952382,731.7042857142858,424.13380952380953,608.2842857142857,0.0,1799.385238095238,1032.4180952380952,2831.8033333333333
758,Z8507,1446.1999999999998,2.8,18.2,3.5,5.6,0.0,0.0,32.199999999999996,30.799999999999997,4.199999999999999,668.5,522.9,303.09999999999997,434.7,0.0,1285.8999999999999,737.8,2023.6999999999998
759,Z8601,94710.98,32.024,32.024,728.5459999999999,1761.32,8.006,208.156,504.37799999999993,0.0,296.222,6380.782,3986.9880000000003,2826.118,1088.816,48.036,13906.421999999999,3962.9700000000003,17869.392
760,Z8602,18246.62,6.057999999999999,89.7346055709122,173.48690410376358,693.9476164150543,11.964614076121626,502.5137911971083,155.53998298958115,65.80537741866894,41.876149266425685,8447.01753774187,6155.793942164577,1728.886733999575,1549.4175228577506,0.0,16337.680520944079,3278.304256857326,19615.984777801405
761,Z8603,78675.667,45.732499999999995,222.64097697396915,430.43922214967364,1721.7568885986946,29.685463596529218,1246.789471054227,385.91102675487986,163.2700497809107,103.89912258785226,20957.937299149628,15273.171020414284,4289.549489698472,3844.2675357505336,0.0,40535.500541060646,8133.817025449006,48669.31756650966
762,Z8604,87461.01000000001,28.457000000000004,24.275378641459046,1238.044310714411,1590.0373010155674,728.2613592437714,631.1598446779351,825.3628738096075,267.02916505604946,351.99299030115617,12137.689320729523,9212.506194433707,3119.386155427487,4175.365126330956,0.0,27006.358738623185,7294.751281758442,34301.11002038163
763,Z8605,10589.458,5.692,0.0,110.70105481377374,243.99416163035843,27.11046240337316,133.2931068165847,47.44330920590303,45.18410400562193,27.11046240337316,2462.533668306395,1985.841371047084,933.0517477160928,1473.001790583275,0.0,5083.211700632467,2406.053538299368,7489.2652389318355
764,Z8606,0.0,0.9,0.0,0.0,0.0,0.0,98.10000000000001,5.4,0.0,0.0,649.8000000000001,726.3000000000001,218.70000000000002,254.70000000000002,0.0,1479.6000000000001,473.40000000000003,1953.0
765,Z8607,17003.485999999997,14.993499999999997,0.0,192.74228245573082,362.1218640077367,0.0,192.74228245573082,93.45080361489978,0.0,105.13215406676227,5466.872011471638,11149.849006302731,2867.771535932237,2418.039543535532,0.0,17562.910404375227,5285.81107946777,22848.721483842997
766,Z8611,5287.47,5.82,0.0,48.015,90.21000000000001,0.0,48.015,23.28,0.0,26.19,1361.88,2777.5950000000003,714.4050000000001,602.37,0.0,4375.185,1316.775,5691.96
767,Z8699,19173.440000000002,9.38,0.0,0.0,1070.5852025586355,0.0,0.0,67.37948827292112,97.3259275053305,344.3840511727079,5435.278720682303,1197.8575692963752,2051.331087420043,1444.915692963753,0.0,8212.810959488274,3496.246780383796,11709.057739872069
768,Z8701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Z8702,52127.202,22.064,0.0,514.5293825363825,823.0878711018711,281.0535717255717,506.57809147609146,323.69481081081085,244.6594677754678,291.62177962577965,3714.6560893970895,3337.852372141372,1917.0589584199583,1948.7592723492726,0.0,10037.733436590437,3865.8182307692305,13903.551667359668
770,Z8703,39734.415,11.065,0.0,697.0949999999999,1394.1899999999998,531.12,907.3299999999999,486.85999999999996,486.85999999999996,398.34,7402.485,6650.065,2755.185,3430.1499999999996,0.0,18954.344999999998,6185.335,25139.68
