,Road,LRPName,LRPStart Point,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process,Heavy Truck Create,Heavy Truck Destroy,Medium Truck Create,Medium Truck Destroy,Small Truck Create,Small Truck Destroy,Large Bus Create,Large Bus Destroy,Medium Bus Create,Medium Bus Destroy,Micro Bus Create,Micro Bus Destroy,Utility Create,Utility Destroy,Car Create,Car Destroy,Auto Rickshaw Create,Auto Rickshaw Destroy,Motor Cycle Create,Motor Cycle Destroy,Bi-Cycle Create,Bi-Cycle Destroy,Cycle Rickshaw Create,Cycle Rickshaw Destroy,Cart Create,Cart Destroy,Motorized Total Create,Motorized Total Destroy
469,N1,LRP187,no,22.758527800000003,91.58452740000001,183.963,0,0.0,0,LRP188,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,N1,LRP188,no,22.751333300000002,91.5903608,184.963,0,0.0,0,LRP187a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,N1,LRP187a,no,22.75063935,91.59088404,185.058,VARTAGIA BOX CULVERT,3.0,A,LRP188a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,N1,LRP188a,no,22.749638600000004,91.5916386,185.195,0,0.0,0,LRP187b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,N1,LRP187b,no,22.74451365,91.59439989,185.842,BOTHAGIA (-3) BOX CULVERT,8.1,B,LRP189,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,N1,LRP189,no,22.7435552,91.5949163,185.963,0,0.0,0,LRP189a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,N1,LRP189a,no,22.743305199999998,91.5950274,185.995,0,0.0,0,LRP190,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,N1,LRP190,no,22.7349997,91.59794409999999,186.963,0,0.0,0,LRP191,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,N1,LRP191,no,22.7263882,91.60077779999999,187.963,0,0.0,0,LRP190a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,N1,LRP190a,no,22.72331676,91.60243314,188.35,NIAZAMPUR BOX CULVERT,3.0,A,LRP192,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,N1,LRP192,no,22.7185549,91.6053056,188.963,0,0.0,0,LRP191a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,N1,LRP191a,no,22.71782439,91.60576233,189.058,MIRJAPUR BOX CULVERT,3.0,A,LRP191b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,N1,LRP191b,no,22.71727073,91.60610848,189.13,MIRZAPUR (2) BOX CULVERT,3.0,A,LRP192a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,N1,LRP192a,no,22.7165556,91.6065556,189.22299999999998,0,0.0,0,LRP192b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,N1,LRP192b,no,22.715999999999998,91.6069167,189.298,0,0.0,0,LRP193,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,N1,LRP193,no,22.7143889,91.60794440000001,189.513,0,0.0,0,LRP191c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,N1,LRP191c,no,22.71387274,91.60823522,189.58,ISAMATI BOX CULVERT,19.2,C,LRP193a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,N1,LRP193a,no,22.7124167,91.6090556,189.769,0,0.0,0,LRP193b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,N1,LRP193b,no,22.7076111,91.6118056,190.37599999999998,0,0.0,0,LRP194,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,N1,LRP194,no,22.7065556,91.61236109999999,190.513,0,0.0,0,LRP194a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,N1,LRP194a,no,22.706,91.6126944,190.581,0,0.0,0,LRP194b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,N1,LRP194b,no,22.7033056,91.6142222,190.923,0,0.0,0,LRP194c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,N1,LRP194c,no,22.7002222,91.61577779999999,191.304,0,0.0,0,LRP195,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,N1,LRP195,no,22.6984997,91.61666600000001,191.524,0,0.0,0,LRP195a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,N1,LRP195a,no,22.6919719,91.61986040000001,192.308,0,0.0,0,LRP196,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,N1,LRP196,no,22.6904163,91.62052709999999,192.524,0,0.0,0,LRP196a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,N1,LRP196a,no,22.689583,91.62083270000001,192.622,0,0.0,0,LRP196b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,N1,LRP196b,no,22.685083,91.6228327,193.166,0,0.0,0,LRP197,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,N1,LRP197,yes,22.6825549,91.6241938,193.483,0,0.0,0,LRP197a,BlankProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,N1,LRP197a,no,22.6769438,91.62683270000001,194.153,0,0.0,0,LRP198,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,N1,LRP198,no,22.6743049,91.6277493,194.483,0,0.0,0,LRP198b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,N1,LRP198b,no,22.6722493,91.6285271,194.734,0,0.0,0,LRP198c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,N1,LRP198c,no,22.6678604,91.6301104,195.24,0,0.0,0,LRP197b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,N1,LRP197b,no,22.665783899999997,91.63112936,195.50099999999998,MIRJA PUR (3) BOX CULVERT,3.0,A,LRP199,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,N1,LRP199,no,22.6649167,91.63155490000001,195.61,0,0.0,0,LRP198a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,N1,LRP198a,no,22.66159568,91.63352574,196.03799999999998,SATU DURUAR HAT BOX CULVERT,3.0,A,LRP199b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,N1,LRP199b,no,22.6596667,91.6347219,196.28799999999998,0,0.0,0,LRP200,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,N1,LRP200,no,22.6571389,91.636333,196.61,0,0.0,0,LRP199a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,N1,LRP199a,no,22.65471243,91.63792618,196.925,RONA SORA CULVERT,3.1,A,LRP200a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,N1,LRP200a,no,22.6543889,91.63813859999999,196.967,0,0.0,0,LRP200b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,N1,LRP200b,no,22.652777800000003,91.6391663,197.176,0,0.0,0,LRP201,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,N1,LRP201,no,22.6494997,91.640833,197.58700000000002,0,0.0,0,LRP199c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,N1,LRP199c,no,22.64745611,91.64191712,197.84599999999998,BOTTOL BOX CULVERT,12.4,A,LRP201b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,N1,LRP201b,no,22.645277399999998,91.6430552,198.11700000000002,0,0.0,0,LRP202,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,N1,LRP202,no,22.641582999999997,91.6451108,198.58700000000002,0,0.0,0,LRP201a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,N1,LRP201a,no,22.63609659,91.64820924,199.27900000000002,KACHAI PATH BOX CULVERT,3.0,A,LRP203,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,N1,LRP203,no,22.6330827,91.649833,199.648,0,0.0,0,LRP203a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,N1,LRP203a,no,22.632027100000002,91.65038890000001,199.783,0,0.0,0,LRP202a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,N1,LRP202a,no,22.62816664,91.65275783,200.27700000000002,EGOL PUR BOX CULVERT,3.0,A,LRP203b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,N1,LRP203b,no,22.625916,91.6541389,200.565,0,0.0,0,LRP202b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,N1,LRP202b,no,22.62583234,91.65418576,200.575,UTTOR SITAKONDO BAZAR BOX CULVERT,6.1,B,LRP204,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,N1,LRP204,no,22.625221600000003,91.6545278,200.648,0,0.0,0,LRP204b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,N1,LRP204b,no,22.620693799999998,91.6563611,201.2,0,0.0,0,LRP204c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,N1,LRP204c,no,22.6194993,91.65688890000001,201.363,0,0.0,0,LRP204d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,N1,LRP204d,no,22.6180271,91.6578333,201.38299999999998,0,0.0,0,LRP204f,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,N1,LRP204f,no,22.6175271,91.65825,201.636,0,0.0,0,LRP205,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,N1,LRP205,no,22.616971600000003,91.65875,201.727,0,0.0,0,LRP204a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,N1,LRP204a,no,22.61498997,91.66026705,201.99900000000002,PURBOMOHADAB PUR SLAB CULVERT(L),4.6,A,LRP205b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,N1,LRP205b,no,22.6123889,91.6622222,202.355,0,0.0,0,LRP205a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,N1,LRP205a,no,22.61175567,91.66256867,202.435,MADICAL MORE CULVERT,3.0,A,LRP206,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,N1,LRP206,no,22.609444399999997,91.6638333,202.727,0,0.0,0,LRP206a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,N1,LRP206a,no,22.6088889,91.66411109999999,202.799,0,0.0,0,LRP206b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,N1,LRP206b,no,22.60235069,91.66833673,203.65099999999998,KALIAVA BOX CULVERT,4.5,B,LRP207,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,N1,LRP207,no,22.6015833,91.66883270000001,203.75099999999998,0,0.0,0,LRP207a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,N1,LRP207a,no,22.601,91.66927709999999,203.88099999999997,0,0.0,0,LRP207b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,N1,LRP207b,no,22.6000556,91.6699438,203.99599999999998,0,0.0,0,LRP207c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,N1,LRP207c,no,22.599444100000003,91.6703049,204.045,0,0.0,0,LRP206c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,N1,LRP206c,no,22.59716658,91.67181921,204.342,SKM BOX CULVERT(1),9.3,B,LRP207d,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,N1,LRP207d,no,22.594221899999997,91.6737771,204.726,0,0.0,0,LRP208,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,N1,LRP208,no,22.5939997,91.6738327,204.75099999999998,0,0.0,0,LRP208a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,N1,LRP208a,no,22.5907497,91.6754716,205.15900000000002,0,0.0,0,LRP209,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,N1,LRP209,yes,22.584583,91.6780827,205.916,0,0.0,0,LRP209a,BlankProcess,180.5,0.0,706.3,0.0,84.4,0.0,128.6,0.0,8.8,0.0,0.0,3.3,10.9,0.0,30.5,0.0,20.9,0.0,0.0,14.3,0.0,16.1,0.0,10.2,0.0,0.0,1153.2,0.0
541,N1,LRP209a,no,22.5836663,91.6784716,206.033,0,0.0,0,LRP209b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,N1,LRP209b,no,22.5834997,91.6785827,206.05900000000003,0,0.0,0,LRP208d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,N1,LRP208d,no,22.58150867,91.67953904,206.3,BAROGINDO CULVERT,2.5,A,LRP209c,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,N1,LRP209c,no,22.580666,91.67994379999999,206.40200000000002,0,0.0,0,LRP209d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,N1,LRP209d,no,22.5779438,91.68113819999999,206.733,0,0.0,0,LRP210,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,N1,LRP210,no,22.5763604,91.68180490000002,206.916,0,0.0,0,LRP210a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,N1,LRP210a,no,22.57029059,91.68400967,207.64,PHPMORE BON CULVERT,3.0,A,LRP210b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,N1,LRP210b,no,22.56799681,91.68468666,207.91299999999998,CHARA KANDI BOX CULVERT,8.2,A,LRP211,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,N1,LRP211,no,22.5679716,91.6846941,207.916,0,0.0,0,LRP210d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,N1,LRP210d,no,22.56642129,91.68518266,208.1,R. R TEXTAIL BOX CULVERT,4.5,A,LRP211b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,N1,LRP211b,no,22.5641389,91.68591629999999,208.36900000000003,0,0.0,0,LRP211c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,N1,LRP211c,no,22.564,91.6859441,208.38299999999998,0,0.0,0,LRP211d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,N1,LRP211d,no,22.5624722,91.6863608,208.6,0,0.0,0,LRP212,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,N1,LRP212,no,22.5594444,91.6872219,208.916,0,0.0,0,LRP211a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,N1,LRP211a,no,22.55852109,91.68750624,209.024,OHIDPUR BOX CULVERT,4.1,A,LRP212a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,N1,LRP212a,no,22.55433198,91.68879631,209.514,BARSH BARIA BRIDGE,21.6,B,LRP213,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,N1,LRP213,no,22.551416699999997,91.6896941,209.855,0,0.0,0,LRP213a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,N1,LRP213a,no,22.5503056,91.69027740000001,209.99900000000002,0,0.0,0,LRP213b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,N1,LRP213b,no,22.54448978,91.69413108,210.77599999999998,DOKHIN BASH-KHALI BOX CULVERT,5.2,A,LRP214,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,N1,LRP214,no,22.543888600000002,91.69452740000001,210.855,0,0.0,0,LRP214a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,N1,LRP214a,no,22.53903002,91.69654527,211.433,SOTTANA MONDIR CULVERT,8.2,A,LRP215,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,N1,LRP215,no,22.5354997,91.6979441,211.856,0,0.0,0,LRP215a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,N1,LRP215a,no,22.5303678,91.70046412,212.483,GULAM JUTE MILE BOX CULVERT,3.0,A,LRP216,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,N1,LRP216,no,22.5273049,91.7019444,212.856,0,0.0,0,LRP215b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,N1,LRP215b,no,22.52293592,91.70383662,213.386,KYSTELGATE ARCH,16.3,B,LRP216a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,N1,LRP216a,no,22.519416,91.70536109999999,213.813,0,0.0,0,LRP216b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,N1,LRP216b,no,22.51926541,91.70540328,213.831,0,0.0,0,LRP217,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,N1,LRP217,no,22.518721600000003,91.7055556,213.896,0,0.0,0,LRP217a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,N1,LRP217a,no,22.5165556,91.7065833,214.172,0,0.0,0,LRP217b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,N1,LRP217b,no,22.5161667,91.70675,214.217,0,0.0,0,LRP217c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,N1,LRP217c,no,22.514722199999998,91.7074444,214.399,0,0.0,0,LRP217d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,N1,LRP217d,no,22.5131389,91.7080833,214.593,0,0.0,0,LRP217e,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,N1,LRP217e,no,22.512777800000002,91.70822220000001,214.63400000000001,0,0.0,0,LRP218,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,N1,LRP218,no,22.510611100000002,91.7090833,214.896,0,0.0,0,LRP218c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,N1,LRP218c,no,22.507444399999997,91.71055559999999,215.291,0,0.0,0,LRP218d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,N1,LRP218d,no,22.507305600000002,91.7106389,215.30900000000003,0,0.0,0,LRP218a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,N1,LRP218a,no,22.50602204,91.71128482,215.467,ROYL CIMINT GATE CULVETRT,4.5,A,LRP218e,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,N1,LRP218e,no,22.503,91.7128056,215.83900000000003,0,0.0,0,LRP219,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,N1,LRP219,no,22.5025556,91.7130556,215.896,0,0.0,0,LRP218b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,N1,LRP218b,no,22.50008583,91.71415049,216.196,GORA MARA RCC GIRDER BRIDGE,17.6,A,LRP219b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,N1,LRP219b,no,22.4968052,91.7156389,216.6,0,0.0,0,LRP220,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,N1,LRP220,no,22.494583,91.7170827,216.896,0,0.0,0,LRP219a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,N1,LRP219a,no,22.490440600000003,91.71827267,217.377,GORA MARI BOX CULVERT,3.0,B,LRP220a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,N1,LRP220a,no,22.486944100000002,91.7192771,217.783,0,0.0,0,LRP221,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,N1,LRP221,no,22.4854163,91.7195549,217.957,0,0.0,0,LRP220b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,N1,LRP220b,no,22.48116421,91.72036336,218.44099999999997,MUDDO SONAISORI BRIDGE,23.2,B,LRP221b,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,N1,LRP221b,no,22.4775271,91.72105490000001,218.855,0,0.0,0,LRP221c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,N1,LRP221c,no,22.4773049,91.7211104,218.88,0,0.0,0,LRP222,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,N1,LRP222,no,22.476527100000002,91.7213327,218.96900000000002,0,0.0,0,LRP221a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,N1,LRP221a,no,22.47285309,91.72326335,219.42700000000002,HATIBORI BOX CULVERT,6.0,A,LRP222a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,N1,LRP222a,no,22.4694438,91.72505490000002,219.852,0,0.0,0,LRP223,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,N1,LRP223,no,22.468416,91.7255827,219.988,0,0.0,0,LRP223a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,N1,LRP223a,no,22.46243864,91.72853070000001,220.725,SHLAKHAR PAD BRIDGE,23.2,B,LRP224,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,N1,LRP224,no,22.4603056,91.72958270000001,220.988,0,0.0,0,LRP224b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,N1,LRP224b,no,22.4586389,91.73047159999999,221.19799999999998,0,0.0,0,LRP225,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,N1,LRP225,yes,22.4518235,91.73312829999999,222.00599999999997,0,0.0,0,LRP224a,BlankProcess,6.4,0.0,334.5,0.0,244.6,0.0,271.8,0.0,188.0,0.0,298.8,0.0,58.7,0.0,210.1,0.0,906.3,0.0,175.9,0.0,66.9,0.0,129.0,0.0,0.0,0.0,2695.0,0.0
597,N1,LRP224a,no,22.44886285,91.73428239,222.357,KODOM RASUL BOX CULVERT,3.0,A,LRP225a,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,N1,LRP225a,no,22.44607933,91.73536743,222.687,SALAKHARPAD BRIDGE,26.3,C,LRP226,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,N1,LRP226,no,22.443388600000002,91.73641629999999,223.00599999999997,0,0.0,0,LRP226a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,N1,LRP226a,no,22.4424997,91.7366663,223.11,0,0.0,0,LRP226b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,N1,LRP226b,no,22.4422219,91.7367497,223.141,0,0.0,0,LRP227,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,N1,LRP227,no,22.434971899999997,91.7396941,224.06599999999997,0,0.0,0,LRP227a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,N1,LRP227a,no,22.4333049,91.7403608,224.203,0,0.0,0,LRP227b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,N1,LRP227b,no,22.430749300000002,91.74152740000001,224.514,0,0.0,0,LRP227c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,N1,LRP227c,no,22.4304438,91.7417219,224.55700000000002,0,0.0,0,LRP228,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,N1,LRP228,no,22.4269716,91.7439997,225.00599999999997,0,0.0,0,LRP228a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,N1,LRP228a,no,22.42204155,91.74802098,225.702,DHAMAKHALI BRIDGE,35.1,B,LRP229,BridgesDelay,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,N1,LRP229,no,22.4198882,91.74977740000001,226.00599999999997,0,0.0,0,LRP229a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,N1,LRP229a,no,22.4185549,91.7504722,226.171,0,0.0,0,LRP229b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,N1,LRP229b,no,22.4182771,91.7506667,226.209,0,0.0,0,LRP230,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,N1,LRP230,no,22.4119167,91.7543611,227.00599999999997,0,0.0,0,LRP230a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,N1,LRP230a,no,22.4101111,91.7544444,227.206,0,0.0,0,LRP230b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,N1,LRP230b,no,22.4084167,91.7551389,227.412,0,0.0,0,LRP230c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,N1,LRP230c,no,22.40839921,91.75514358,227.41400000000002,0,0.0,0,LRP231,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,N1,LRP231,no,22.4032222,91.75652779999999,228.00599999999997,0,0.0,0,LRP231a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,N1,LRP231a,no,22.3996108,91.7573333,228.40599999999998,0,0.0,0,LRP231b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,N1,LRP231b,no,22.3988608,91.7576667,228.51,0,0.0,0,LRP231c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,N1,LRP231c,no,22.398805199999998,91.7576667,228.517,0,0.0,0,LRP232,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,N1,LRP232,no,22.3944997,91.7586944,229.00599999999997,0,0.0,0,LRP232a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,N1,LRP232a,no,22.393777399999998,91.7588056,229.065,0,0.0,0,LRP232b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,N1,LRP232b,no,22.3921108,91.75925,229.282,0,0.0,0,LRP232c,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,N1,LRP232c,no,22.3892497,91.7605,229.63299999999998,0,0.0,0,LRP232d,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,N1,LRP232d,no,22.3887497,91.7607222,229.692,0,0.0,0,LRP233,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,N1,LRP233,no,22.3861663,91.76183329999999,230.00599999999997,0,0.0,0,LRP233a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,N1,LRP233a,no,22.3815271,91.76522220000001,230.63099999999997,0,0.0,0,LRP234,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,N1,LRP234,no,22.379166,91.7675827,231.00599999999997,0,0.0,0,LRP234a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,N1,LRP234a,no,22.376471600000002,91.770416,231.442,0,0.0,0,LRP234b,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,N1,LRP234b,no,22.37622549,91.77054327,231.46099999999998,0,0.0,0,LRP235,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,N1,LRP235,no,22.369166,91.77419379999999,232.00599999999997,0,0.0,0,LRP235a,BlankProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,
