,road,lrp,chainage,length,condition,lat,lon,Time to Repair,Entity Destination Type,Node Name,Failure Type,Uptime Between Failures
654,N1,LRP204b,201.2,,,22.620693799999998,91.6563611,0.0,Specific,LRP204c,No Failures,0
655,N1,LRP204c,201.363,,,22.6194993,91.65688890000001,0.0,Specific,LRP204d,No Failures,0
656,N1,LRP204d,201.38299999999998,,,22.6180271,91.6578333,0.0,Specific,LRP203b,No Failures,0
657,N1,LRP203b,201.52,3.0,A,22.6177563490118,91.6580589438735,"Uniform(1/6, 1/3)",Specific,LRP204f,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
658,N1,LRP204f,201.636,,,22.6175271,91.65825,0.0,Specific,LRP205,No Failures,0
659,N1,LRP205,201.727,,,22.616971600000003,91.65875,0.0,Specific,LRP205a,No Failures,0
660,N1,LRP205a,201.743,,,22.6168604,91.6588611,0.0,Specific,LRP204a,No Failures,0
661,N1,LRP204a,201.999,4.6,A,22.6149899686274,91.6602670503268,"Uniform(1/6, 1/3)",Specific,LRP204a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
662,N1,LRP204a,201.999,4.6,A,22.6149899686274,91.6602670503268,"Uniform(1/6, 1/3)",Specific,LRP205b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
663,N1,LRP205b,202.355,,,22.6123889,91.6622222,0.0,Specific,LRP205a,No Failures,0
664,N1,LRP205a,202.435,3.0,A,22.6117556741935,91.6625686731182,"Uniform(1/6, 1/3)",Specific,LRP206,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
665,N1,LRP206,202.727,,,22.609444399999997,91.6638333,0.0,Specific,LRP206a,No Failures,0
666,N1,LRP206a,202.799,,,22.6088889,91.66411109999999,0.0,Specific,LRP206a,No Failures,0
667,N1,LRP206a,203.457,2.95,A,22.6038394411764,91.6673745588235,"Uniform(1/6, 1/3)",Specific,LRP206b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
668,N1,LRP206b,203.651,4.5,B,22.6023506949579,91.6683367336134,"Uniform(1/6, 1/3)",Specific,LRP207,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
669,N1,LRP207,203.75099999999998,,,22.6015833,91.66883270000001,0.0,Specific,LRP207a,No Failures,0
670,N1,LRP207a,203.88099999999997,,,22.601,91.66927709999999,0.0,Specific,LRP207b,No Failures,0
671,N1,LRP207b,203.99599999999998,,,22.6000556,91.6699438,0.0,Specific,LRP207c,No Failures,0
672,N1,LRP207c,204.045,,,22.599444100000003,91.6703049,0.0,Specific,LRP206c,No Failures,0
673,N1,LRP206c,204.342,9.3,B,22.5971665766519,91.671819207489,"Uniform(1/6, 1/3)",Specific,LRP207d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
674,N1,LRP207d,204.726,,,22.594221899999997,91.6737771,0.0,Specific,LRP208,No Failures,0
675,N1,LRP208,204.75099999999998,,,22.5939997,91.6738327,0.0,Specific,LRP207a,No Failures,0
676,N1,LRP207a,204.765,4.5,A,22.5938881803921,91.6738889367647,"Uniform(1/6, 1/3)",Specific,LRP208a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
677,N1,LRP208a,205.15900000000002,,,22.5907497,91.6754716,0.0,Specific,LRP208a,No Failures,0
678,N1,LRP208a,205.615,22.25,C,22.5870350167767,91.6770444686922,"Uniform(0.25, 1)",Specific,LRP209,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
679,N1,LRP209,205.916,,,22.584583,91.6780827,0.0,Specific,LRP209a,No Failures,0
680,N1,LRP209a,206.033,,,22.5836663,91.6784716,0.0,Specific,LRP209b,No Failures,0
681,N1,LRP209b,206.05900000000003,,,22.5834997,91.6785827,0.0,Specific,LRP208d,No Failures,0
682,N1,LRP208d,206.3,2.5,A,22.5815086746355,91.6795390413994,"Uniform(1/6, 1/3)",Specific,LRP209c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
683,N1,LRP209c,206.40200000000002,,,22.580666,91.67994379999999,0.0,Specific,LRP209d,No Failures,0
684,N1,LRP209d,206.733,,,22.5779438,91.68113819999999,0.0,Specific,LRP209a,No Failures,0
685,N1,LRP209a,206.866,10.2,A,22.5767930229508,91.68162274153,"Uniform(0.25, 1)",Specific,LRP210,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
686,N1,LRP210,206.916,,,22.5763604,91.68180490000002,0.0,Specific,LRP210a,No Failures,0
687,N1,LRP210a,207.293,,,22.5731938,91.6830827,0.0,Specific,LRP210b,No Failures,0
688,N1,LRP210b,207.31099999999998,,,22.5730549,91.6831938,0.0,Specific,LRP210a,No Failures,0
689,N1,LRP210a,207.64,3.0,A,22.5702905930578,91.6840096656198,"Uniform(1/6, 1/3)",Specific,LRP210b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
690,N1,LRP210b,207.913,8.2,A,22.5679968064462,91.6846866604958,"Uniform(1/6, 1/3)",Specific,LRP211,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
691,N1,LRP211,207.916,,,22.5679716,91.6846941,0.0,Specific,LRP211a,No Failures,0
692,N1,LRP211a,208.09400000000002,,,22.566472199999996,91.68516629999999,0.0,Specific,LRP210d,No Failures,0
693,N1,LRP210d,208.1,4.5,A,22.5664212916363,91.6851826636363,"Uniform(1/6, 1/3)",Specific,LRP211b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
694,N1,LRP211b,208.36900000000003,,,22.5641389,91.68591629999999,0.0,Specific,LRP211c,No Failures,0
695,N1,LRP211c,208.38299999999998,,,22.564,91.6859441,0.0,Specific,LRP211d,No Failures,0
696,N1,LRP211d,208.6,,,22.5624722,91.6863608,0.0,Specific,LRP212,No Failures,0
697,N1,LRP212,208.916,,,22.5594444,91.6872219,0.0,Specific,LRP211a,No Failures,0
698,N1,LRP211a,209.024,4.1,A,22.5585210862619,91.687506242492,"Uniform(1/6, 1/3)",Specific,LRP212a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
699,N1,LRP212a,209.514,21.6,B,22.5543319776357,91.6887963149094,"Uniform(0.25, 1)",Specific,LRP213,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
700,N1,LRP213,209.855,,,22.551416699999997,91.6896941,0.0,Specific,LRP213a,No Failures,0
701,N1,LRP213a,209.99900000000002,,,22.5503056,91.69027740000001,0.0,Specific,LRP213b,No Failures,0
702,N1,LRP213b,210.03,,,22.5501667,91.69038859999999,0.0,Specific,LRP213a,No Failures,0
703,N1,LRP213a,210.476,3.0,A,22.5467727210909,91.6926260603636,"Uniform(1/6, 1/3)",Specific,LRP213b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
704,N1,LRP213b,210.776,5.2,A,22.5444897756363,91.6941310785454,"Uniform(1/6, 1/3)",Specific,LRP214,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
705,N1,LRP214,210.855,,,22.543888600000002,91.69452740000001,0.0,Specific,LRP214a,No Failures,0
706,N1,LRP214a,210.97400000000002,,,22.5428608,91.69502740000001,0.0,Specific,LRP214a,No Failures,0
707,N1,LRP214a,211.433,8.2,A,22.5390300234693,91.6965452744898,"Uniform(1/6, 1/3)",Specific,LRP215,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
708,N1,LRP215,211.856,,,22.5354997,91.6979441,0.0,Specific,LRP215a,No Failures,0
709,N1,LRP215a,211.946,,,22.534777399999996,91.69833299999999,0.0,Specific,LRP215a,No Failures,0
710,N1,LRP215a,212.483,3.0,A,22.5303678038461,91.7004641228571,"Uniform(1/6, 1/3)",Specific,LRP216,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
711,N1,LRP216,212.856,,,22.5273049,91.7019444,0.0,Specific,LRP215b,No Failures,0
712,N1,LRP215b,213.386,16.3,B,22.5229359167189,91.7038366163009,"Uniform(0.25, 1)",Specific,LRP216a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
713,N1,LRP216a,213.813,,,22.519416,91.70536109999999,0.0,Specific,LRP216b,No Failures,0
714,N1,LRP216b,213.831,,,22.519265407228914,91.70540328072286,0.0,Specific,LRP217,No Failures,0
715,N1,LRP217,213.896,,,22.518721600000003,91.7055556,0.0,Specific,LRP217a,No Failures,0
716,N1,LRP217a,214.172,,,22.5165556,91.7065833,0.0,Specific,LRP217b,No Failures,0
717,N1,LRP217b,214.217,,,22.5161667,91.70675,0.0,Specific,LRP217c,No Failures,0
718,N1,LRP217c,214.399,,,22.514722199999998,91.7074444,0.0,Specific,LRP217d,No Failures,0
719,N1,LRP217d,214.593,,,22.5131389,91.7080833,0.0,Specific,LRP217e,No Failures,0
720,N1,LRP217e,214.63400000000001,,,22.512777800000002,91.70822220000001,0.0,sink_N1,LRP217a,No Failures,0
721,N1,LRP217a,214.807,27.0,C,22.5113471164122,91.7087907889313,"Uniform(0.25, 1)",Specific,LRP218,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
722,N1,LRP218,214.896,,,22.510611100000002,91.7090833,0.0,Specific,LRP218a,No Failures,0
723,N1,LRP218a,215.04,,,22.5094444,91.7096389,0.0,Specific,LRP218b,No Failures,0
724,N1,LRP218b,215.05200000000002,,,22.5093611,91.7096944,0.0,Specific,LRP218c,No Failures,0
725,N1,LRP218c,215.291,,,22.507444399999997,91.71055559999999,0.0,Specific,LRP218d,No Failures,0
726,N1,LRP218d,215.30900000000003,,,22.507305600000002,91.7106389,0.0,Specific,LRP218a,No Failures,0
727,N1,LRP218a,215.467,4.5,A,22.5060220437735,91.7112848218867,"Uniform(1/6, 1/3)",Specific,LRP218e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
728,N1,LRP218e,215.83900000000003,,,22.503,91.7128056,0.0,sink_N1,LRP219,No Failures,0
729,N1,LRP219,215.896,,,22.5025556,91.7130556,0.0,Specific,LRP218b,No Failures,0
730,N1,LRP218b,216.196,17.6,A,22.5000858335766,91.7141504905109,"Uniform(0.25, 1)",Specific,LRP219a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
731,N1,LRP219a,216.581,,,22.4969163,91.7155556,0.0,Specific,LRP219b,No Failures,0
732,N1,LRP219b,216.6,,,22.4968052,91.7156389,0.0,Specific,LRP220,No Failures,0
733,N1,LRP220,216.896,,,22.494583,91.7170827,0.0,Specific,LRP219a,No Failures,0
734,N1,LRP219a,217.377,3.0,B,22.4904405976324,91.7182726733934,"Uniform(1/6, 1/3)",Specific,LRP220a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
735,N1,LRP220a,217.783,,,22.486944100000002,91.7192771,0.0,Specific,LRP220a,No Failures,0
736,N1,LRP220a,217.942,4.5,A,22.4855480068965,91.7195309517241,"Uniform(1/6, 1/3)",Specific,LRP221,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
737,N1,LRP221,217.957,,,22.4854163,91.7195549,0.0,Specific,LRP221a,No Failures,0
738,N1,LRP221a,218.25400000000002,,,22.48280706570156,91.72005100244988,0.0,Specific,LRP220b,No Failures,0
739,N1,LRP220b,218.441,23.2,B,22.4811642144766,91.7203633632516,"Uniform(0.25, 1)",Specific,LRP221b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
740,N1,LRP221b,218.855,,,22.4775271,91.72105490000001,0.0,Specific,LRP221c,No Failures,0
741,N1,LRP221c,218.88,,,22.4773049,91.7211104,0.0,Specific,LRP222,No Failures,0
742,N1,LRP222,218.96900000000002,,,22.476527100000002,91.7213327,0.0,Specific,LRP221a,No Failures,0
743,N1,LRP221a,219.427,6.0,A,22.4728530893544,91.7232633541336,"Uniform(1/6, 1/3)",Specific,LRP222a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
744,N1,LRP222a,219.852,,,22.4694438,91.72505490000002,0.0,Specific,LRP223,No Failures,0
745,N1,LRP223,219.988,,,22.468416,91.7255827,0.0,Specific,LRP223a,No Failures,0
746,N1,LRP223a,220.725,23.2,B,22.4624386352,91.7285307,"Uniform(0.25, 1)",Specific,LRP224,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
747,N1,LRP224,220.988,,,22.4603056,91.72958270000001,0.0,Specific,LRP224a,No Failures,0
748,N1,LRP224a,221.172,,,22.458833300000002,91.73036040000001,0.0,Specific,LRP224b,No Failures,0
749,N1,LRP224b,221.19799999999998,,,22.4586389,91.73047159999999,0.0,Specific,LRP225,No Failures,0
750,N1,LRP225,222.00599999999997,,,22.45182350044248,91.7331283022124,0.0,Specific,LRP224a,No Failures,0
751,N1,LRP224a,222.357,3.0,A,22.4488628503871,91.7342823894358,"Uniform(1/6, 1/3)",Specific,LRP225a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
752,N1,LRP225a,222.687,26.3,C,22.4460793332411,91.7353674287057,"Uniform(0.25, 1)",Specific,LRP226,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
753,N1,LRP226,223.00599999999997,,,22.443388600000002,91.73641629999999,0.0,Specific,LRP226a,No Failures,0
754,N1,LRP226a,223.11,,,22.4424997,91.7366663,0.0,Specific,LRP226b,No Failures,0
755,N1,LRP226b,223.141,,,22.4422219,91.7367497,0.0,Specific,LRP226a,No Failures,0
756,N1,LRP226a,223.743,3.0,A,22.4375035216216,91.7386659473513,"Uniform(1/6, 1/3)",Specific,LRP226b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
757,N1,LRP226b,224.053,40.0,A,22.4350737918918,91.7396527192432,"Uniform(0.25, 1)",Specific,LRP227,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
758,N1,LRP227,224.06599999999997,,,22.434971899999997,91.7396941,0.0,Specific,LRP227a,No Failures,0
759,N1,LRP227a,224.203,,,22.4333049,91.7403608,0.0,Specific,LRP227b,No Failures,0
760,N1,LRP227b,224.514,,,22.430749300000002,91.74152740000001,0.0,Specific,LRP227c,No Failures,0
761,N1,LRP227c,224.55700000000002,,,22.4304438,91.7417219,0.0,Specific,LRP228,No Failures,0
762,N1,LRP228,225.00599999999997,,,22.4269716,91.7439997,0.0,Specific,LRP228a,No Failures,0
763,N1,LRP228a,225.702,35.1,B,22.4220415536,91.7480209792,"Uniform(0.25, 1)",Specific,LRP229,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
764,N1,LRP229,226.00599999999997,,,22.4198882,91.74977740000001,0.0,Specific,LRP229a,No Failures,0
765,N1,LRP229a,226.171,,,22.4185549,91.7504722,0.0,Specific,LRP229b,No Failures,0
766,N1,LRP229b,226.209,,,22.4182771,91.7506667,0.0,Specific,LRP230,No Failures,0
767,N1,LRP230,227.00599999999997,,,22.4119167,91.7543611,0.0,Specific,LRP230a,No Failures,0
768,N1,LRP230a,227.206,,,22.4101111,91.7544444,0.0,Specific,LRP230b,No Failures,0
769,N1,LRP230b,227.412,,,22.4084167,91.7551389,0.0,Specific,LRP230c,No Failures,0
770,N1,LRP230c,227.41400000000002,,,22.408399210101013,91.75514357643098,0.0,Specific,LRP231,No Failures,0
771,N1,LRP231,228.00599999999997,,,22.4032222,91.75652779999999,0.0,Specific,LRP230a,No Failures,0
772,N1,LRP230a,228.029,5.0,A,22.4030145445,91.75657411625,"Uniform(1/6, 1/3)",Specific,LRP231a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
773,N1,LRP231a,228.40599999999998,,,22.3996108,91.7573333,0.0,Specific,LRP231b,No Failures,0
774,N1,LRP231b,228.51,,,22.3988608,91.7576667,0.0,Specific,LRP231c,No Failures,0
775,N1,LRP231c,228.517,,,22.398805199999998,91.7576667,0.0,Specific,LRP231a,No Failures,0
776,N1,LRP231a,228.797,3.0,A,22.3963398830265,91.7582551580777,"Uniform(1/6, 1/3)",Specific,LRP232,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
777,N1,LRP232,229.00599999999997,,,22.3944997,91.7586944,0.0,Specific,LRP232a,No Failures,0
778,N1,LRP232a,229.065,,,22.393777399999998,91.7588056,0.0,Specific,LRP231b,No Failures,0
779,N1,LRP231b,229.203,18.0,A,22.3927175345622,91.7590882138248,"Uniform(0.25, 1)",Specific,LRP232b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
780,N1,LRP232b,229.282,,,22.3921108,91.75925,0.0,Specific,LRP232c,No Failures,0
781,N1,LRP232c,229.63299999999998,,,22.3892497,91.7605,0.0,Specific,LRP232d,No Failures,0
782,N1,LRP232d,229.692,,,22.3887497,91.7607222,0.0,Specific,LRP233,No Failures,0
783,N1,LRP233,230.00599999999997,,,22.3861663,91.76183329999999,0.0,Specific,LRP232a,No Failures,0
784,N1,LRP232a,230.13,3.0,A,22.38524588272,91.76250565776,"Uniform(1/6, 1/3)",Specific,LRP233a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
785,N1,LRP233a,230.63099999999997,,,22.3815271,91.76522220000001,0.0,Specific,LRP233a,No Failures,0
786,N1,LRP233a,230.921,8.3,A,22.3797011826666,91.7670476533333,"Uniform(1/6, 1/3)",Specific,LRP234,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
787,N1,LRP234,231.00599999999997,,,22.379166,91.7675827,0.0,Specific,LRP234a,No Failures,0
788,N1,LRP234a,231.442,,,22.376471600000002,91.770416,0.0,Specific,LRP234b,No Failures,0
789,N1,LRP234b,231.46099999999998,,,22.3762254893617,91.77054326631206,0.0,Specific,LRP234a,No Failures,0
790,N1,LRP234a,231.966,3.0,A,22.3696841276595,91.7739258709219,"Uniform(1/6, 1/3)",Specific,LRP235,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
791,N1,LRP235,232.00599999999997,,,22.369166,91.77419379999999,0.0,Specific,LRP235a,No Failures,0
792,N1,LRP235a,232.56099999999998,,,22.3691382,91.777666,0.0,Specific,LRP235b,No Failures,0
793,N1,LRP235b,232.75400000000002,,,22.358666699999997,91.7822771,0.0,Specific,LRP244b,No Failures,0
794,N1,LRP244b,241.063,,,22.3644444,91.8511111,0.0,Specific,LRP245,No Failures,0
795,N1,LRP245,241.456,,,22.3646111,91.8508333,0.0,Specific,LRP245a,No Failures,0
796,N1,LRP245a,241.625,,,22.363277800000002,91.8514722,0.0,Specific,LRP236a,No Failures,0
797,N1,LRP236a,242.016,4.65,C,22.3599057425992,91.8522694918171,"Uniform(1/6, 1/3)",Specific,LRP246,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
798,N1,LRP246,242.456,,,22.3561111,91.8531667,0.0,Specific,LRP246a,No Failures,0
799,N1,LRP246a,242.52700000000002,,,22.3555,91.8530833,0.0,Specific,LRP246b,No Failures,0
800,N1,LRP246b,242.541,,,22.3553889,91.8530556,0.0,Specific,LRP238a,No Failures,0
801,N1,LRP238a,242.898,14.7,B,22.3522674714754,91.852622049836,"Uniform(0.25, 1)",Specific,LRP247,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
802,N1,LRP247,243.456,,,22.347388600000002,91.85194440000001,0.0,Specific,LRP247a,No Failures,0
803,N1,LRP247a,244.005,,,22.342721899999997,91.8531389,0.0,Specific,LRP247b,No Failures,0
804,N1,LRP247b,244.049,,,22.3423608,91.8530833,0.0,Specific,LRP239a,No Failures,0
805,N1,LRP239a,244.367,38.4,B,22.3395393508599,91.8533871579852,"Uniform(0.25, 1)",Specific,LRP248,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
806,N1,LRP248,244.456,,,22.3387497,91.85347220000001,0.0,Specific,LRP248a,No Failures,0
807,N1,LRP248a,244.50799999999998,,,22.338362487628864,91.853695585567,0.0,Specific,LRP248b,No Failures,0
808,N1,LRP248b,244.553,,,22.338027399999998,91.85388890000002,0.0,Specific,LRP248c,No Failures,0
809,N1,LRP248c,244.63299999999998,,,22.337388600000004,91.85427779999999,0.0,Specific,LRP248d,No Failures,0
810,N1,LRP248d,244.68,,,22.337027399999997,91.8545278,0.0,Specific,LRP240a,No Failures,0
811,N1,LRP240a,244.856,39.4,B,22.3357673216494,91.8538536927835,"Uniform(0.25, 1)",Specific,LRP240c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
812,N1,LRP240c,244.975,48.5,A,22.3349153368556,91.8533979043814,"Uniform(0.25, 1)",Specific,LRP249,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
813,N1,LRP249,245.456,,,22.3314716,91.8515556,0.0,Specific,LRP249a,No Failures,0
814,N1,LRP249a,245.665,,,22.329749300000003,91.85211109999999,0.0,Specific,LRP241a,No Failures,0
815,N1,LRP241a,246.02,914.0,C,22.3266451369152,91.852759390139,"Triangular(1, 2, 4)",Specific,LRP250,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
816,N1,LRP250,246.456,,,22.3228327,91.85355559999999,0.0,Specific,LRP250a,No Failures,0
817,N1,LRP250a,246.63400000000001,,,22.3212771,91.8536111,0.0,Specific,LRP250b,No Failures,0
818,N1,LRP250b,247.33599999999998,,,22.3153611,91.8553056,0.0,Specific,LRP250c,No Failures,0
819,N1,LRP250c,247.352,,,22.315222199999997,91.8553333,0.0,Specific,LRP251,No Failures,0
820,N1,LRP251,247.39700000000002,,,22.3148889,91.85538890000001,0.0,Specific,LRP242b,No Failures,0
821,N1,LRP242b,247.637,11.0,C,22.3129265129032,91.856181916129,"Uniform(0.25, 1)",Specific,LRP251a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
822,N1,LRP251a,247.893,,,22.310833300000002,91.8570278,0.0,Specific,LRP251b,No Failures,0
823,N1,LRP251b,247.923,,,22.3106111,91.8570833,0.0,Specific,LRP251c,No Failures,0
824,N1,LRP251c,248.25,,,22.30825,91.85897220000001,0.0,Specific,LRP252,No Failures,0
825,N1,LRP252,248.39700000000002,,,22.3071944,91.85986109999999,0.0,Specific,LRP243b,No Failures,0
826,N1,LRP243b,248.499,15.2,C,22.306457756,91.860449028,"Uniform(0.25, 1)",Specific,LRP252a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
827,N1,LRP252a,248.797,,,22.304305600000003,91.8621667,0.0,Specific,LRP244a,No Failures,0
828,N1,LRP244a,249.04,3.0,A,22.3026235524271,91.8635646970873,"Uniform(1/6, 1/3)",Specific,LRP252b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
829,N1,LRP252b,249.106,,,22.302166699999997,91.86394440000001,0.0,Specific,LRP244b,No Failures,0
830,N1,LRP244b,249.348,5.7,B,22.3002851293515,91.8652980307167,"Uniform(1/6, 1/3)",Specific,LRP253,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
831,N1,LRP253,249.399,,,22.299888600000003,91.8655833,0.0,Specific,LRP244c,No Failures,0
832,N1,LRP244c,249.674,3.0,A,22.2975350260563,91.866363031514,"Uniform(1/6, 1/3)",Specific,LRP253a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
833,N1,LRP253a,249.967,,,22.2950274,91.8671938,0.0,Specific,LRP245a,No Failures,0
834,N1,LRP245a,250.215,1.5,A,22.2932366309133,91.8684360651053,"Uniform(1/6, 1/3)",Specific,LRP254,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
835,N1,LRP254,250.394,,,22.291944100000002,91.8693327,0.0,Specific,LRP254a,No Failures,0
836,N1,LRP254a,250.445,,,22.2916663,91.8696382,0.0,Specific,LRP245b,No Failures,0
837,N1,LRP245b,250.519,3.0,A,22.2916421411764,91.8702911411764,"Uniform(1/6, 1/3)",Specific,LRP254b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
838,N1,LRP254b,250.615,,,22.2916108,91.8711382,0.0,Specific,LRP246a,No Failures,0
839,N1,LRP246a,250.841,3.0,A,22.2926079302013,91.8730201176733,"Uniform(1/6, 1/3)",Specific,LRP254c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
840,N1,LRP254c,251.062,,,22.293582999999998,91.8748604,0.0,Specific,LRP246b,No Failures,0
841,N1,LRP246b,251.281,3.0,A,22.2944653526717,91.876717971374,"Uniform(1/6, 1/3)",Specific,LRP254d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
842,N1,LRP254d,251.324,,,22.294638600000003,91.8770827,0.0,Specific,LRP255,No Failures,0
843,N1,LRP255,251.391,,,22.2949163,91.877666,0.0,Specific,LRP255a,No Failures,0
844,N1,LRP255a,251.445,,,22.2951108,91.87811040000001,0.0,Specific,LRP247a,No Failures,0
845,N1,LRP247a,251.538,116.5,C,22.2962698699619,91.8807528022813,"Uniform(0.75, 1.5)",Specific,LRP255b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
846,N1,LRP255b,251.708,,,22.298388600000003,91.885583,0.0,Specific,LRP256,No Failures,0
