,road,km,Criticality,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc,average_delay,Road_segment_no,Road_segment_label
376,N1,420.18,,Box Culvert,LRP416e,JAM TOLI BOX CULVERT,3.0,A,100796,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.18,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.16823293,92.15314598,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
377,N1,420.606,,Box Culvert,LRP417b,DAIM PARA CULVERT,4.6,A,100788,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.606,9.6,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.16498781,92.15219007,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
378,N1,421.156,,Box Culvert,LRP417d,DAIM PARA CULVERT,3.0,A,100785,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,421.156,9.45,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.160204500000003,92.15252572,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
379,N1,422.784,,RCC Girder Bridge,LRP419a,Palong Khali Bridge,57.6,A,120465,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.784,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.14776767,92.15704263,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
380,N1,423.80400000000003,,RCC Girder Bridge,LRP420c,GIVATOLI RCC GIDER BRIDGE,3.3,A,100797,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,423.80400000000003,9.6,1975.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.14021046,92.16155309999999,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
381,N1,424.075,,RCC Girder Bridge,LRP420d,GIVA TOLI RCC GIDER BRIDGE,3.3,A,100799,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.075,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.13888718,92.16363791,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
382,N1,424.27099999999996,,Box Culvert,LRP420e,GIVA TOLI BOX CULVERT,1.2,A,100803,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.27099999999996,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1380665,92.1651978,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
383,N1,425.455,,RCC Girder Bridge,LRP421f,ULUBANIA RCC GIDER BRIDGE,4.8,A,100809,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.455,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1360413,92.17605699,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
384,N1,425.88199999999995,,RCC Girder Bridge,LRP422b,DMONIR GONA RCC GIDER BRIDGE,3.3,A,100818,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,425.88199999999995,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.134238800000002,92.17915872,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
385,N1,427.041,,Box Culvert,LRP423c,W HIME KANG BOX CULVERT,1.2,A,100825,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.041,10.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.12900608,92.18790361,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
386,N1,427.154,,Box Culvert,LRP423d,WHIKE KANG BOX CULVERT,1.2,A,100827,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.154,10.2,1970.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.12832269,92.18867184,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
387,N1,427.62199999999996,,RCC Girder Bridge,LRP424a,wheke kang (1),6.4,A,100834,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.62199999999996,7.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.12510369,92.19136747,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
388,N1,427.80400000000003,,RCC Girder Bridge,LRP424b,WHIKE KANG BRIDGE,3.35,A,100836,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.80400000000003,10.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.12376049,92.19215889,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
389,N1,427.969,,RCC Girder Bridge,LRP424e,HOA EX KANG BAZAE,3.2,A,100842,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,427.969,10.2,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.12253472,92.19296056,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
390,N1,428.57800000000003,,Box Culvert,LRP425a,AMTULI BOX CULVERT,3.4,A,100846,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,428.57800000000003,10.2,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.11846094,92.19629223,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
391,N1,428.89,,Slab Culvert,LRP425b,TASSI-PARA BAR,2.8,A,100789,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,428.89,10.2,1985.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.11597435,92.19707449,interpolate,,N1-68,GundumGundum Z1504 - Whykong Z1133
392,N1,429.491,,Box Culvert,LRP425e,LAMBA-BIL PORA,1.2,A,100784,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.491,10.3,1967.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.11189301,92.2005928,interpolate,,N1-69,Whykong Z1133 - Teknaf
393,N1,429.615,,Box Culvert,LRP426a,LAMBABIL MIDDLE PARA,1.2,A,100782,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.615,10.2,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.11081015,92.20209569,interpolate,,N1-69,Whykong Z1133 - Teknaf
394,N1,429.719,,Box Culvert,LRP426b,LAMBABIL MIDDLE,1.2,A,100863,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.719,10.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.10988389,92.20337965,interpolate,,N1-69,Whykong Z1133 - Teknaf
395,N1,429.912,,Box Culvert,LRP426c,LAMBA - BIL - (1) BOX CULVERT,2.8,A,100851,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,429.912,10.2,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.10877134,92.20483787,interpolate,,N1-69,Whykong Z1133 - Teknaf
396,N1,430.07199999999995,,Slab Culvert,LRP426d,LAM BA BIL (2) BOX CULVERT,2.8,A,100852,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,430.07199999999995,10.2,1976.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.10831653,92.20533398,interpolate,,N1-69,Whykong Z1133 - Teknaf
397,N1,430.287,,Box Culvert,LRP426e,LAMBA BIL (3) BOX CULVERT,1.2,A,100849,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,430.287,10.2,1964.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.107833300000003,92.2061073,interpolate,,N1-69,Whykong Z1133 - Teknaf
398,N1,430.978,,RCC Girder Bridge,LRP427b,UNCHI - PRANG BRIDGE,34.2,A,100848,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,430.978,7.3,1976.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.10202957,92.20793946,interpolate,,N1-69,Whykong Z1133 - Teknaf
399,N1,431.167,,Box Culvert,LRP427d,ON SIFAPAING BOX CULVERT,3.0,A,100847,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,431.167,10.2,1999.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.10057741,92.20857805,interpolate,,N1-69,Whykong Z1133 - Teknaf
400,N1,431.398,,Box Culvert,LRP427e,UNCHING OPLONG CULVERT (1),1.2,A,100844,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,431.398,10.2,1999.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.09887103,92.20965792,interpolate,,N1-69,Whykong Z1133 - Teknaf
401,N1,431.87699999999995,,Box Culvert,LRP428a,KUTUB DIA PARA (1) CULVERT,2.7,A,100843,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,431.87699999999995,10.2,1964.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.09503127,92.2114601,interpolate,,N1-69,Whykong Z1133 - Teknaf
402,N1,431.94599999999997,,Box Culvert,LRP428b,KUTUB DIA PARA CULVERT,2.7,A,100841,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,431.94599999999997,10.2,1966.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.09444522,92.21167626,interpolate,,N1-69,Whykong Z1133 - Teknaf
403,N1,432.19,,Slab Culvert,LRP428c,KUTUB - DIA PARA (3),4.2,A,100840,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,432.19,10.3,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.09238273,92.21231115,interpolate,,N1-69,Whykong Z1133 - Teknaf
404,N1,432.411,,Slab Culvert,LRP428d,KANGOR PARA,2.7,A,100885,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,432.411,10.2,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.09052602,92.21288459,interpolate,,N1-69,Whykong Z1133 - Teknaf
405,N1,432.62,,Box Culvert,LRP429a,KANGOR PARA MOZGID,1.2,A,100881,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,432.62,10.2,1976.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.08886703,92.21369557,interpolate,,N1-69,Whykong Z1133 - Teknaf
406,N1,432.865,,Slab Culvert,LRP429b,KHAN GIOR PARA (1),2.8,A,100883,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,432.865,10.2,1964.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.08695915,92.21483637,interpolate,,N1-69,Whykong Z1133 - Teknaf
407,N1,432.92400000000004,,Box Culvert,LRP429c,KHANGOR PRAMARY (2),1.2,A,100875,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,432.92400000000004,10.2,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0864997,92.21511109999999,interpolate,,N1-69,Whykong Z1133 - Teknaf
408,N1,433.17800000000005,,RCC Girder Bridge,LRP429d,Khan Gor Para Bridge,14.0,A,120512,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,433.17800000000005,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.0844125,92.21591985,interpolate,,N1-69,Whykong Z1133 - Teknaf
409,N1,433.441,,Box Culvert,LRP429f,RHANCHOR PARA BOX CULVERT,1.2,A,100872,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,433.441,10.2,1966.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.08224195,92.21660122,interpolate,,N1-69,Whykong Z1133 - Teknaf
410,N1,433.665,,Box Culvert,LRP430a,KHANCHOR PARA (2),1.0,A,100871,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,433.665,10.2,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.08044299,92.21740407,interpolate,,N1-69,Whykong Z1133 - Teknaf
411,N1,433.82599999999996,,Box Culvert,LRP430b,KHANCHOR PARA- BOX CULVERT,1.0,A,100870,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,433.82599999999996,10.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.07922435,92.2181233,interpolate,,N1-69,Whykong Z1133 - Teknaf
412,N1,434.124,,Slab Culvert,LRP430c,NOYA PARA (1) BOX CULVERT,3.0,A,100869,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,434.124,10.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.07728257,92.21993007,interpolate,,N1-69,Whykong Z1133 - Teknaf
413,N1,434.57300000000004,,RCC Girder Bridge,LRP431a,NAYAPARA,5.8,A,100867,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,434.57300000000004,7.3,1974.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.07417778,92.22224894,interpolate,,N1-69,Whykong Z1133 - Teknaf
414,N1,434.83099999999996,,Box Culvert,LRP431b,NOYA PARA,1.3,A,100865,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,434.83099999999996,10.2,1962.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.07249295,92.22351281,interpolate,,N1-69,Whykong Z1133 - Teknaf
415,N1,435.74800000000005,,Box Culvert,LRP432a,NINA BAZAR BOX CULVERT,1.2,A,100882,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,435.74800000000005,10.3,1964.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.06503985,92.22453455,interpolate,,N1-69,Whykong Z1133 - Teknaf
416,N1,439.579,,Box Culvert,LRP435c,ALI AXBAR PARA BOX CULVERT,6.2,A,100860,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,439.579,11.5,1984.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.03764496,92.23905203,interpolate,,N1-69,Whykong Z1133 - Teknaf
417,N1,440.724,,Slab Culvert,LRP437a,NILLA BOX CULVERT (1),4.4,A,100856,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,440.724,10.2,1976.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.02795447,92.24158582,interpolate,,N1-69,Whykong Z1133 - Teknaf
418,N1,440.977,,Slab Culvert,LRP437b,NILA. BARAR BOX CULVERT,2.9,A,100855,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,440.977,10.2,1968.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.02565987,92.24180417,interpolate,,N1-69,Whykong Z1133 - Teknaf
419,N1,441.666,,Slab Culvert,LRP438a,NILA - DORGA- PARA-(1) BOX,2.8,A,100853,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,441.666,9.6,1962.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.01980875,92.24281403,interpolate,,N1-69,Whykong Z1133 - Teknaf
420,N1,441.974,,Slab Culvert,LRP438b,NILA DOGA PARA BOX CULVERT,2.8,A,100927,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,441.974,9.6,1974.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.01734176,92.24383848,interpolate,,N1-69,Whykong Z1133 - Teknaf
421,N1,442.161,,Slab Culvert,LRP438c,NAT MURA PARA BOX CULVERT,1.9,A,100931,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,442.161,10.2,1966.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.01592903,92.24475670000001,interpolate,,N1-69,Whykong Z1133 - Teknaf
422,N1,446.71,,RCC Girder Bridge,LRP443a,Ladapara Bridge,36.6,A,120541,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,446.71,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.97902798,92.25122285,interpolate,,N1-69,Whykong Z1133 - Teknaf
423,N1,447.084,,Slab Culvert,LRP443c,NAYAPARA BOX CULVERT,2.8,A,100959,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,447.084,10.15,1985.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.97593722,92.24998987,interpolate,,N1-69,Whykong Z1133 - Teknaf
424,N1,447.89300000000003,,Box Culvert,LRP444a,NAYA PARA BOX CULVERT,1.2,A,101090,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,447.89300000000003,9.8,1985.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.96915708,92.24865290000001,interpolate,,N1-69,Whykong Z1133 - Teknaf
425,N1,448.39099999999996,,Box Culvert,LRP444c,NOYA PARA CULVERT,1.2,A,114953,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,448.39099999999996,10.3,1987.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.96556859,92.25087239,interpolate,,N1-69,Whykong Z1133 - Teknaf
426,N1,448.481,,Box Culvert,LRP444d,NOYA PARA CULVERT,1.2,A,100911,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,448.481,10.3,1987.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.96496789,92.25142887,interpolate,,N1-69,Whykong Z1133 - Teknaf
427,N1,448.58099999999996,,Box Culvert,LRP444e,NOYA PARA (MUSJID) BOX CULVERT(L),1.2,A,100908,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,448.58099999999996,10.2,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.96418928,92.25188177,interpolate,,N1-69,Whykong Z1133 - Teknaf
428,N1,448.58099999999996,,Box Culvert,LRP444e,NOYA PARA BOX CULVERT(R),1.2,A,100909,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,448.58099999999996,10.2,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.96418928,92.25188177,interpolate,,N1-69,Whykong Z1133 - Teknaf
429,N1,448.926,,RCC Girder Bridge,LRP445a,Noya Para Bridge,9.2,A,120545,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,448.926,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.96142314,92.25325399,interpolate,,N1-69,Whykong Z1133 - Teknaf
430,N1,448.926,,RCC Girder Bridge,LRP445a,NOYA PARA (BRAC SCHOOL),9.2,A,101092,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,448.926,7.3,1985.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.96142314,92.25325399,interpolate,,N1-69,Whykong Z1133 - Teknaf
431,N1,449.439,,Box Culvert,LRP445d,JADIMORH BOX CULVERT,1.2,A,100903,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,449.439,10.3,1972.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.95710001,92.25465266,interpolate,,N1-69,Whykong Z1133 - Teknaf
432,N1,449.7,,RCC Girder Bridge,LRP446a,Jadimura bridge,7.5,A,120547,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,449.7,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.95493884,92.25553125,interpolate,,N1-69,Whykong Z1133 - Teknaf
433,N1,449.7,,RCC Girder Bridge,LRP446a,JADIMURA BRIDGE.,7.5,A,101089,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,449.7,7.3,1982.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.95493884,92.25553125,interpolate,,N1-69,Whykong Z1133 - Teknaf
434,N1,450.44599999999997,,RCC Girder Bridge,LRP446b,Umor khali Bridge,35.5,A,120549,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,450.44599999999997,7.3,1990.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.94914513,92.25842089,interpolate,,N1-69,Whykong Z1133 - Teknaf
435,N1,450.599,,Box Culvert,LRP446d,DONDO MIA BOX CULVERT,1.5,A,100900,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,450.599,10.3,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.94815369,92.25926333,interpolate,,N1-69,Whykong Z1133 - Teknaf
436,N1,450.759,,Slab Culvert,LRP447a,DONDO MIA BOX CULVERT,2.7,A,100899,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,450.759,10.3,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.94709479,92.25978831,interpolate,,N1-69,Whykong Z1133 - Teknaf
437,N1,450.94300000000004,,Box Culvert,LRP447b,DOMMO MIA BOX CULVERT,1.2,A,100894,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,450.94300000000004,10.3,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.94585079,92.2603333,interpolate,,N1-69,Whykong Z1133 - Teknaf
438,N1,452.561,,RCC Girder Bridge,LRP448c,Domodia Bridge(1),13.5,A,120558,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,452.561,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.93242603,92.26361340000001,interpolate,,N1-69,Whykong Z1133 - Teknaf
439,N1,452.624,,RCC Girder Bridge,LRP449a,Domdomia Bridge(2),13.5,A,120562,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,452.624,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.93187577,92.26371263,interpolate,,N1-69,Whykong Z1133 - Teknaf
440,N1,452.793,,Slab Culvert,LRP449c,DONDOMIA,2.7,A,100926,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,452.793,10.3,1974.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.93039968,92.26397879999999,interpolate,,N1-69,Whykong Z1133 - Teknaf
441,N1,454.219,,Box Culvert,LRP450c,KARUNTON BOX CULVERT,1.2,A,100938,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,454.219,7.8,1987.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.918888199999998,92.26870765,interpolate,,N1-69,Whykong Z1133 - Teknaf
442,N1,454.33,,RCC Girder Bridge,LRP450d,Karumtoli choto(1) Bridge,6.0,A,120569,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,454.33,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.91799614,92.26910089,interpolate,,N1-69,Whykong Z1133 - Teknaf
443,N1,454.33,,RCC Girder Bridge,LRP450d,KARUM TOLI SHOTHA (1),6.0,A,100943,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,454.33,7.3,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.91799614,92.26910089,interpolate,,N1-69,Whykong Z1133 - Teknaf
444,N1,454.49800000000005,,RCC Girder Bridge,LRP450e,SHOLO BANDOR TAKNAF,6.0,A,100945,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,454.49800000000005,7.35,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.9167065,92.26985714,interpolate,,N1-69,Whykong Z1133 - Teknaf
445,N1,454.769,,Slab Culvert,LRP451b,KARUMTOLI (3)BOX CULVERT,2.8,A,100954,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,454.769,10.2,1987.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.91463508,92.27120670000001,interpolate,,N1-69,Whykong Z1133 - Teknaf
446,N1,455.06199999999995,,RCC Girder Bridge,LRP451c,Karumtoli(1) Bridge,33.7,A,120574,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.06199999999995,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.91267516,92.27272112,interpolate,,N1-69,Whykong Z1133 - Teknaf
447,N1,455.20599999999996,,Slab Culvert,LRP451e,KARUM TOLI BOX CULVERT,1.3,A,100966,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.20599999999996,11.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.911624300000003,92.27334240000002,interpolate,,N1-69,Whykong Z1133 - Teknaf
448,N1,455.366,,RCC Girder Bridge,LRP451f,Karumtoli(2) Bridge,29.3,A,120575,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.366,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.910428500000002,92.2741396,interpolate,,N1-69,Whykong Z1133 - Teknaf
449,N1,455.44699999999995,,RCC Girder Bridge,LRP451h,Karumtoli (3) Bridge,10.6,A,120576,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.44699999999995,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90982312,92.27454319,interpolate,,N1-69,Whykong Z1133 - Teknaf
450,N1,455.44699999999995,,RCC Girder Bridge,LRP451h,KARUM TOLI RCC GIDER BRIDGE,10.6,A,100968,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.44699999999995,7.3,1972.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90982312,92.27454319,interpolate,,N1-69,Whykong Z1133 - Teknaf
451,N1,455.496,,RCC Girder Bridge,LRP451i,Polashir Bridge,10.6,A,120578,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.496,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90945691,92.27478733,interpolate,,N1-69,Whykong Z1133 - Teknaf
