	Unnamed: 0	Description	LRPNo	LRPType	LatitudeDec	LongitudeDec	Road	RoadChainage	replaced	zero_lon	zero_lat
1189	1189	Box culvert	LRP434c	Culvert	21.107833300000006	92.2058611	N1	430.242		False	False
1190	1190	Box culvert	LRP434d	Culvert	21.107833300000006	92.2069444	N1	430.44		False	False
1191	1191	Km post broken	LRP435	Km Post	21.1058333	92.20725	N1	430.51		False	False
1192	1192	Box culvert	LRP435a	Culvert	21.1053611	92.2073889	N1	430.574		False	False
1193	1193	Box culvert	LRP435b	Culvert	21.1043611	92.2075278	N1	430.694		False	False
1194	1194	Box culvert	LRP435c	Culvert	21.1026389	92.2077778	N1	430.901		False	False
1195	1195	Box culvert	LRP435d	Culvert	21.1012778	92.2081389	N1	431.073		False	False
1196	1196	Box culvert	LRP435e	Culvert	21.0996386	92.2091667	N1	431.293		False	False
1197	1197	Info.Missing	LRP436	Km Post	21.0975552	92.2105	N1	431.578		False	False
1198	1198	Box culvert	LRP436a	Culvert	21.097333	92.2106111	N1	431.606		False	False
1199	1199	Bridge start	LRP436b	Bridge	21.0939441	92.2118611	N1	432.005		False	False
1200	1200	Bridge end	LRP436c	Bridge	21.0936663	92.2119444	N1	432.041		False	False
1201	1201	Box culvert	LRP436d	Culvert	21.0923052	92.2123333	N1	432.199		False	False
1202	1202	Box culvert	LRP436e	Culvert	21.090333	92.2129444	N1	432.434		False	False
1203	1203	Km post missing	LRP437	Km Post	21.089194100000004	92.2135	N1	432.578		False	False
1204	1204	Box culvert	LRP437a	Culvert	21.0864997	92.2151111	N1	432.924		False	False
1205	1205	Box culvert	LRP437b	Culvert	21.085944100000006	92.2153889	N1	432.992		False	False
1206	1206	Box culvert	LRP437c	Culvert	21.0838608	92.2161111	N1	433.245		False	False
1207	1207	Box culvert	LRP437d	Culvert	21.0838608	92.2161111	N1	433.483		False	False
1208	1208	Km post missing	LRP438	Km Post	21.0811104	92.2169438	N1	433.578		False	False
1209	1209	Box culvert	LRP438a	Culvert	21.0803049	92.2174993	N1	433.68300000000005		False	False
1210	1210	Box culvert	LRP438b	Culvert	21.0783327	92.2186382	N1	433.944		False	False
1211	1211	Box culvert	LRP438c	Culvert	21.077916	92.2189993	N1	434.003		False	False
1212	1212	Box culvert	LRP438d	Culvert	21.0765549	92.2209993	N1	434.263		False	False
1213	1213	Box culvert	LRP438e	Culvert	21.0745271	92.22205490000002	N1	434.522		False	False
1214	1214	Info.Missing	LRP439	Km Post	21.0735271	92.2226104	N1	434.668		False	False
1215	1215	Box culvert	LRP439a	Culvert	21.0728327	92.2232216	N1	434.778		False	False
1216	1216	Box culvert	LRP439b	Culvert	21.071666	92.2242216	N1	434.96		False	False
1217	1217	Box culvert	LRP439c	Culvert	21.0691104	92.2246382	N1	435.272		False	False
1218	1218	Box culvert	LRP439d	Culvert	21.0668882	92.2246104	N1	435.522		False	False
1219	1219	Km post missing	LRP440	Km Post	21.0655833	92.22455490000002	N1	435.668		False	False
1220	1220	Box culvert	LRP440a	Culvert	21.0650556	92.2245271	N1	435.746		False	False
1221	1221	Box culvert	LRP440b	Culvert	21.063	92.2254993	N1	436.007		False	False
1222	1222	Box culvert	LRP440c	Culvert	21.0615556	92.2262771	N1	436.195		False	False
1223	1223	Bridge start	LRP440d	Bridge	21.059777800000006	92.2263882	N1	436.399		False	False
1224	1224	Bridge end	LRP440e	Bridge	21.0596667	92.2263882	N1	436.414		False	False
1225	1225	Info.Missing	LRP441	Km Post	21.0565833	92.2266104	N1	436.756		False	False
1226	1226	Box culvert	LRP441a	Culvert	21.0549722	92.2268049	N1	436.94		False	False
1227	1227	Bridge start	LRP441b	Bridge	21.0513611	92.2302493	N1	437.588		False	False
1228	1228	Bridge end	LRP441c	Bridge	21.0513611	92.2305827	N1	437.626		False	False
1229	1229	Teknaf 24 km	LRP442	Km Post	21.051305600000006	92.2317493	N1	437.751		False	False
1230	1230	Box culvert	LRP442a	Culvert	21.0512778	92.2323327	N1	437.815		False	False
1231	1231	Box culvert	LRP442b	Culvert	21.0507222	92.2338608	N1	438.004		False	False
1232	1232	Box culvert	LRP442c	Culvert	21.0479441	92.2346386	N1	438.332		False	False
1233	1233	Box culvert	LRP442d	Culvert	21.0446941	92.2356941	N1	438.713		False	False
1234	1234	Teknaf 23 km	LRP443	Km Post	21.0439163	92.2359441	N1	438.8		False	False
1235	1235	Box culvert	LRP443a	Culvert	21.0407497	92.2374997	N1	439.197		False	False
1236	1236	Bridge start	LRP443b	Bridge	21.0363608	92.2396941	N1	439.737		False	False
1237	1237	Bridge end	LRP443c	Bridge	21.0360552	92.2398608	N1	439.778		False	False
1238	1238	Teknaf 21 km	LRP444	Km Post	21.0338608	92.2407774	N1	440.049		False	False
1239	1239	Box culvert	LRP444a	Culvert	21.0321104	92.241083	N1	440.252		False	False
1240	1240	Box culvert	LRP444b	Culvert	21.0300549	92.2413608	N1	440.485		False	False
1241	1241	Box culvert	LRP444c	Culvert	21.0269438	92.2416941	N1	440.839		False	False
1242	1242	Km post missing	LRP445	Km Post	21.0249993	92.2418608	N1	441.048		False	False
1243	1243	Bridge start	LRP445a	Bridge	21.0228882	92.2420274	N1	441.292		False	False
1244	1244	Bridge end	LRP445b	Bridge	21.0226104	92.2420552	N1	441.327		False	False
1245	1245	Infor.missing	LRP446	Km Post	21.0186104	92.2431386	N1	441.811		False	False
1246	1246	Box culvert	LRP446a	Culvert	21.0169993	92.2440274	N1	442.018		False	False
1247	1247	Box culvert	LRP446b	Culvert	21.0150833	92.245333	N1	442.274		False	False
1248	1248	Teknaf 20 km	LRP447	Km Post	21.0107222	92.2487219	N1	442.881		False	False
1249	1249	Box culvert	LRP447a	Culvert	21.0101389	92.2492497	N1	442.972		False	False
1250	1250	Box culvert	LRP447b	Culvert	21.0078889	92.251	N1	443.288		False	False
1251	1251	Box culvert	LRP447c	Culvert	21.0064444	92.2520833	N1	443.489		False	False
1252	1252	Teknaf 29 km	LRP448	Km Post	21.0029444	92.2531944	N1	443.913		False	False
1253	1253	Bridge start	LRP448a	Bridge	20.9990274	92.2537778	N1	444.358		False	False
1254	1254	Bridge end	LRP448b	Bridge	20.998638600000003	92.2538889	N1	444.408		False	False
1255	1255	Box culvert	LRP448c	Culvert	20.9942497	92.2545278	N1	444.911		False	False
1256	1256	Teknaf 18 km	LRP449	Km Post	20.9940274	92.2546111	N1	444.945		False	False
1257	1257	Box culvert	LRP449a	Culvert	20.9875274	92.2545556	N1	445.687		False	False
1258	1258	Infor.missing	LRP450	Km Post	20.9852774	92.2536389	N1	445.964		False	False
1259	1259	Bridge start	LRP450a	Bridge	20.9778049	92.25075	N1	446.856		False	False
1260	1260	Bridge end	LRP450b	Bridge	20.9775827	92.2506111	N1	446.888		False	False
1261	1261	Km post missing	LRP451	Km Post	20.9769438	92.2502222	N1	446.964		False	False
1262	1262	Box culvert	LRP451a	Culvert	20.9697216	92.2485552	N1	447.825		False	False
1263	1263	Infor.missing	LRP452	Km Post	20.9682771	92.2488052	N1	447.999		False	False
1264	1264	Bridge start	LRP452a	Bridge	20.9673604	92.2491663	N1	448.11800000000005		False	False
1265	1265	Bridge end	LRP452b	Bridge	20.9671104	92.2494441	N1	448.16		False	False
1266	1266	Box culvert	LRP452c	Culvert	20.9648611	92.2515278	N1	448.497		False	False
1267	1267	Bridge start	LRP452d	Bridge	20.962277800000006	92.2528889	N1	448.82		False	False
1268	1268	Bridge end	LRP452e	Bridge	20.962055600000006	92.2530556	N1	448.851		False	False
1269	1269	Info.Missing	LRP453	Km Post	20.9606389	92.2535	N1	449.019		False	False
1270	1270	Box culvert	LRP453a	Culvert	20.9580833	92.2543056	N1	449.321		False	False
1271	1271	Box culvert	LRP453b	Culvert	20.9566667	92.2548056	N1	449.491		False	False
1272	1272	Box culvert	LRP453c	Culvert	20.9538889	92.2559722	N1	449.827		False	False
1273	1273	Box culvert	LRP453d	Culvert	20.9531667	92.2562778	N1	449.92		False	False
1274	1274	Box culvert	LRP453e	Culvert	20.95225	92.2566111	N1	450.04		False	False
1275	1275	Info.Missing	LRP454	Km Post	20.9521667	92.2566944	N1	450.056		False	False
1276	1276	Box culvert	LRP454a	Culvert	20.966027800000006	92.2579167	N1	450.391		False	False
1277	1277	Bridge start	LRP454b	Bridge	20.9482774	92.2589167	N1	450.55800000000005		False	False
1278	1278	Bridge end	LRP454c	Bridge	20.948138600000004	92.2593056	N1	450.604		False	False
1279	1279	Box culvert	LRP454d	Culvert	20.9459163	92.2603333	N1	450.934		False	False
1280	1280	Info.Missing	LRP455	Km Post	20.9445552	92.2603333	N1	451.121		False	False
1281	1281	Box culvert	LRP455a	Culvert	20.9436941	92.2603056	N1	451.22		False	False
1282	1282	Bridge start	LRP455b	Bridge	20.9373886	92.2623333	N1	451.972		False	False
1283	1283	Bridge end	LRP455c	Bridge	20.9371108	92.2624722	N1	452.012		False	False
1284	1284	Km post missing	LRP456	Km Post	20.9361663	92.2628611	N1	452.121		False	False
1285	1285	Box culvert	LRP456a	Culvert	20.9361108	92.2628611	N1	452.133		False	False
1286	1286	Box culvert	LRP456b	Culvert	20.9346663	92.2631667	N1	452.299		False	False
1287	1287	Box culvert	LRP456c	Culvert	20.934333	92.26325	N1	452.339		False	False
1288	1288	Box culvert	LRP456d	Culvert	20.9330549	92.2635	N1	452.489		False	False
1289	1289	Bridge start	LRP456e	Bridge	20.929666	92.2641111	N1	452.877		False	False
1290	1290	Bridge end	LRP456f	Bridge	20.9293327	92.2641389	N1	452.914		False	False
1291	1291	Infor.missing	LRP457	Km Post	20.9270827	92.2644444	N1	453.17		False	False
1292	1292	Bridge start	LRP457a	Bridge	20.9238882	92.2653889	N1	453.551		False	False
1293	1293	Bridge end	LRP457b	Bridge	20.923499300000003	92.2656111	N1	453.602		False	False
1294	1294	Bridge start	LRP457c	Bridge	20.9195827	92.268416	N1	454.132		False	False
1295	1295	Bridge end	LRP457d	Bridge	20.9194993	92.26847159999998	N1	454.149		False	False
1296	1296	Box Culvert	LRP457e	Culvert	20.918999300000007	92.2686382	N1	454.204		False	False
1297	1297	Teknaf 8 km	LRP458	Km Post	20.9187771	92.2687771	N1	454.234		False	False
1298	1298	Box Culvert	LRP458a	Culvert	20.9176382	92.2692493	N1	454.374		False	False
1299	1299	Bridge start	LRP458b	Bridge	20.9157222	92.2704993	N1	454.629		False	False
1300	1300	Bridge end	LRP458c	Bridge	20.9154167	92.2706938	N1	454.667		False	False
1301	1301	Box Culvert	LRP458d	Culvert	20.9136389	92.2718604	N1	454.899		False	False
1302	1302	Box culvert	LRP458e	Culvert	20.913277800000003	92.2721938	N1	454.982		False	False
1303	1303	Box Culvert	LRP458f	Culvert	20.9123889	92.2729716	N1	455.1		False	False
1304	1304	Teknaf 7 km	LRP459	Km Post	20.9122222	92.2729438	N1	455.126		False	False
1305	1305	Bridge start	LRP459a	Bridge	20.9088889	92.275166	N1	455.572		False	False
1306	1306	Bridge end	LRP459b	Bridge	20.9085556	92.2753604	N1	455.619		False	False
1307	1307	Box Culvert	LRP459c	Culvert	20.90675	92.2764993	N1	455.857		False	False
1308	1308	Box culvert	LRP459d	Culvert	20.9059444	92.2771104	N1	455.98		False	False
1309	1309	Km post missing	LRP460	Km Post	20.9048333	92.277916	N1	456.126		False	False
1310	1310	Box Culvert	LRP460a	Culvert	20.9047222	92.2779716	N1	456.143		False	False
1311	1311	Box Culvert	LRP460b	Culvert	20.9033333	92.2789438	N1	456.337		False	False
1312	1312	Box culvert	LRP460c	Culvert	20.9027222	92.279416	N1	456.44		False	False
1313	1313	Bridge start	LRP460d	Bridge	20.9003333	92.2807216	N1	456.751		False	False
1314	1314	Bridge end	LRP460e	Bridge	20.9001111	92.2809716	N1	456.787		False	False
1315	1315	Box culvert	LRP460f	Culvert	20.899444100000004	92.28172159999998	N1	456.9		False	False
1316	1316	Bridge start	LRP460g	Bridge	20.8984719	92.2828604	N1	457.064		False	False
1317	1317	Bridge end	LRP460h	Bridge	20.8982219	92.283166	N1	457.111		False	False
1318	1318	Km post missing	LRP461	Km Post	20.8981108	92.2832493	N1	457.126		False	False
1319	1319	Box culvert	LRP461a	Culvert	20.8980274	92.283333	N1	457.148		False	False
1320	1320	Box culvert	LRP461b	Culvert	20.8977497	92.2836941	N1	457.201		False	False
1321	1321	Bridge start	LRP461c	Bridge	20.8969163	92.2854441	N1	457.411		False	False
1322	1322	Bridge end	LRP461d	Bridge	20.8967774	92.2857219	N1	457.444		False	False
1323	1323	Box culvert	LRP461e	Culvert	20.8965552	92.286083	N1	457.491		False	False
1324	1324	Box culvert	LRP461f	Culvert	20.8953608	92.2877219	N1	457.71		False	False
1325	1325	Box culvert	LRP461g	Culvert	20.8948052	92.2881941	N1	457.794		False	False
1326	1326	Bridge start	LRP461h	Bridge	20.894083	92.2887774	N1	457.897		False	False
1327	1327	Bridge end	LRP461i	Bridge	20.8939441	92.2889163	N1	457.921		False	False
1328	1328	Box culvert	LRP461j	Culvert	20.8932774	92.2896386	N1	458.026		False	False
1329	1329	Box culvert	LRP461k	Culvert	20.8927774	92.2901386	N1	458.105		False	False
1330	1330	Km post missing	LRP462	Km Post	20.8926386	92.2902774	N1	458.126		False	False
1331	1331	Bridge start	LRP462a	Bridge	20.8919163	92.2916663	N1	458.297		False	False
1332	1332	Bridge end	LRP462b	Bridge	20.8918886	92.2918052	N1	458.317		False	False
1333	1333	Teknaf 4 km	LRP463	Km Post	20.891833	92.2923052	N1	458.3730000000001		False	False
1334	1334	Bridge start	LRP463a	Bridge	20.8889163	92.2982497	N1	459.115		False	False
1335	1335	Bridge end	LRP463b	Bridge	20.888833	92.2983886	N1	459.13		False	False
1336	1336	Info.Missing	LRP464	Km Post	20.8869441	92.2996386	N1	459.388		False	False
1337	1337	Box culvert	LRP464a	Culvert	20.8858608	92.2991941	N1	459.521		False	False
1338	1338	Box culvert	LRP464b	Culvert	20.8820271	92.29777740000002	N1	459.995		False	False
1339	1339	Teknaf 2 km	LRP465	Km Post	20.8782216	92.29777740000002	N1	460.426		False	False
1340	1340	Bridge start	LRP465a	Bridge	20.8768604	92.2978886	N1	460.589		False	False
1341	1341	Bridge end	LRP465b	Bridge	20.876499300000006	92.2978886	N1	460.632		False	False
1342	1342	Km post missing	LRP466	Km Post	20.8692771	92.2981386	N1	461.426		False	False
1343	1343	Box culvert	LRP466a	Culvert	20.8688604	92.2982219	N1	461.476		False	False
1344	1344	Bridge start	LRP466b	Bridge	20.865027800000004	92.2982497	N1	461.904		False	False
1345	1345	Bridge end	LRP466c	Bridge	20.8646667	92.2981941	N1	461.946		False	False
1346	1346	Infor.missing	LRP467	Km Post	20.8629722	92.298083	N1	462.124		False	False
1347	1347	End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.	LRPE	Others	20.8629167	92.298083	N1	462.254		False	False
1348	0	Start of Road from N120 at Balutopa	LRPS	Others	23.4541389	91.2128611	N101	0.0		False	False
1349	1	Pipe Culvert	LRPSa	Culvert	23.4618889	91.212	N101	0.55		False	False
1350	2	Km post missing	LRP001	Km Post	23.4629444	91.2118056	N101	1.0		False	False
1351	3	Box Culvert	LRP001a	Culvert	23.4634167	91.2135	N101	1.226		False	False
1352	4	Box Culvert	LRP001b	Culvert	23.4632222	91.2169438	N101	1.577		False	False
1353	5	Km post missing	LRP002	Km Post	23.4631111	91.2210549	N101	2.0		False	False
1354	6	Box Culvert	LRP002a	Culvert	23.4631667	91.2262493	N101	2.533		False	False
1355	7	Km post missing	LRP003	Km Post	23.46325	91.2308049	N101	3.0		False	False
1356	8	Box Culvert	LRP003a	Culvert	23.4513333	91.2330827	N101	3.235		False	False
1357	9	Box Culvert	LRP003b	Culvert	23.4633333	91.2332493	N101	3.253		False	False
1358	10	Km post missing	LRP004	Km Post	23.464027800000004	91.2404997	N101	4.0		False	False
1359	11	Box Culvert	LRP004a	Culvert	23.4601944	91.2440552	N101	4.785		False	False
1360	12	Km post missing	LRP005	Km Post	23.459805600000006	91.2466386	N101	5.0		False	False
1361	13	Bridge start	LRP005a	Bridge	23.458777800000004	91.2474997	N101	5.185		False	False
1362	14	Bridge end	LRP005b	Bridge	23.4587222	91.2477497	N101	5.207999999999998		False	False
1363	15	Km post missing	LRP006	Km Post	23.4594167	91.2532222	N101	6.0		False	False
1364	16	End of road Bibir bazar Bridge	LRPE	Others	23.4593056	91.2533889	N101	6.021		False	False
1365	0	Start of road from N1 Mainamati	LRPS	Others	23.4789716	91.1181938	N102	0.0		False	False
1366	1	Box Culvert	LRPSa	Culvert	23.4815827	91.1167771	N102	0.329		False	False
1367	2	Box Culvert	LRPSb	Culvert	23.4866663	91.1133611	N102	0.995		False	False
1368	3	Km post missing	LRP001	Km Post	23.4867219	91.1133056	N102	1.0		False	False
1369	4	B Baria 68 km Sylhet 248 km	LRP002	Km Post	23.4935274	91.1069167	N102	2.0		False	False
1370	5	Box Culvert	LRP002a	Culvert	23.4937774	91.1064722	N102	2.064		False	False
1371	6	Box Culvert	LRP002b	Culvert	23.496333	91.1059167	N102	2.365		False	False
1372	7	Box Culvert	LRP002c	Culvert	23.4976941	91.1055833	N102	2.52		False	False
1373	8	Km post missing	LRP003	Km Post	23.5020278	91.1050556	N102	3.0		False	False
1374	9	Km post missing	LRP004	Km Post	23.5093333	91.0996386	N102	4.0		False	False
1375	10	Box Culvert	LRP004a	Culvert	23.5112222	91.0981108	N102	4.261		False	False
1376	11	Km post missing	LRP005	Km Post	23.5166389	91.0939441	N102	5.0		False	False
1377	12	B Baria 66 km Sylhet 244 km	LRP006	Km Post	23.5246104	91.0887774	N102	6.056		False	False
1378	13	B. Bari 65 km, Sylhet 243 km	LRP007	Km Post	23.5322771	91.0834719	N102	7.056		False	False
1379	14	Box Culvert	LRP007a	Culvert	23.5323882	91.0834719	N102	7.08		False	False
1380	15	B Baria 64 km Sylhet 242 km	LRP008	Km Post	23.5419441	91.0772771	N102	8.081		False	False
1381	16	Bridge start	LRP008a	Bridge	23.542194100000003	91.0742493	N102	8.537		False	False
1382	17	Bridge End	LRP008b	Bridge	23.5423052	91.0741382	N102	8.554		False	False
1383	18	B Baria 63 km Sylhet 241 km	LRP009	Km Post	23.5457774	91.0706104	N102	9.05		False	False
1384	19	Box Culvert	LRP009a	Culvert	23.5501111	91.0661389	N102	9.723		False	False
1385	20	Km post missing	LRP010	Km Post	23.5523611	91.064	N102	10.05		False	False
1386	21	Z 1219 Left Nimsar Right Burichang	LRP010a	Cross Road	23.5531111	91.0633333	N102	10.16		False	False
1387	22	B Baria 61 km, Sylhet 239 km	LRP011	Km Post	23.5590556	91.0591111	N102	11.05		False	False
1388	23	Box Culvert	LRP011a	Culvert	23.5605	91.0553056	N102	11.925		False	False
1389	24	Box Culvert	LRP011b	Culvert	23.5501944	91.0549722	N102	12.018		False	False
1390	25	B Baria 60 km Sylhet 238 km	LRP012	Km Post	23.5669438	91.0549167	N102	12.026		False	False
1391	26	B Baria 59 km Sylhet 237 km	LRP013	Km Post	23.5745827	91.05925	N102	13.041		False	False
1392	27	BBaria 58 km Sylhet 236 km	LRP014	Km Post	23.5768882	91.041833	N102	14.03		False	False
1393	28	B Baria 57 km Sylhet235 km	LRP015	Km Post	23.5813882	91.0357774	N102	15.018		False	False
1394	29	Box Culvert	LRP015a	Culvert	23.5825549	91.0352497	N102	15.178		False	False
1395	30	B Baria56 km Sylhet234 km	LRP016	Km Post	23.585888600000004	91.0283049	N102	16.042		False	False
1396	31	B Baria 55 km, Sylhet 233 km	LRP017	Km Post	23.5865552	91.0220691	N102	17.042	True	False	False
1397	32	Box Culvert	LRP017a	Culvert	23.5879997	91.0158333	N102	17.396		False	False
1398	33	B Baria 54 km Sylhet 232 km	LRP018	Km Post	23.5902219	91.01	N102	18.01		False	False
1399	34	Box Culvert	LRP018a	Culvert	23.5911108	91.0077778	N102	18.259		False	False
1400	35	Km post missing	LRP019	Km Post	23.5935552	91.0011944	N102	19.01		False	False
1401	36	Box Culvert	LRP019a	Culvert	23.5944441	90.9996663	N102	19.191		False	False
1402	37	Box Culvert	LRP019b	Culvert	23.5965552	90.9971108	N102	19.55		False	False
1403	38	Infor.missing	LRP020	Km Post	23.5997219	90.9941386	N102	20.01		False	False
1404	39	Side Road, Left to Chandina Z 1008	LRP020a	Side Road, Left	23.6026111	90.9896108	N102	20.56		False	False
1405	40	B Baria 51 km Sylhet229 km	LRP021	Km Post	23.6065556	90.9889997	N102	21.03		False	False
1406	41	Box Culvert	LRP021a	Culvert	23.6080278	90.9883608	N102	21.204		False	False
1407	42	Box Culvert	LRP021b	Culvert	23.6102778	90.985333	N102	21.595		False	False
1408	43	B Baria 50 km	LRP022	Km Post	23.6122222	90.9818049	N102	22.041		False	False
1409	44	Box Culvert	LRP022a	Culvert	23.616527800000004	90.9769438	N102	22.758000000000006		False	False
1410	45	B Baria 49 km Sylhet 227 km	LRP023	Km Post	23.6187493	90.9756104	N102	23.041		False	False
1411	46	Bridge start	LRP023a	Bridge	23.6236104	90.9727771	N102	23.66		False	False
1412	47	Bridge End	LRP023b	Bridge	23.623916	90.9726382	N102	23.696		False	False
1413	48	B Baria 48 km Sylhet 226 km	LRP024	Km Post	23.6268882	90.9710549	N102	24.04		False	False
1414	49	Side Road, Left Z1017 to Madhaya	LRP024a	Side Road, Left	23.6269716	90.97097159999998	N102	24.055		False	False
1415	50	Bridge start	LRP024b	Bridge	23.6341663	90.9707771	N102	24.891		False	False
1416	51	Bridge End	LRP024c	Bridge	23.635194100000003	90.9708049	N102	25.011		False	False
1417	52	Infor.missing	LRP025	Km Post	23.6354719	90.9708327	N102	25.04		False	False
1418	53	Road to Madhaya	LRP025a	Side Road, Left	23.6376108	90.9708882	N102	25.282		False	False
1419	54	Box Culvert	LRP025b	Culvert	23.6430552	90.9710827	N102	25.894		False	False
1420	55	B Baria 46 km Sylhet 224 km	LRP026	Km Post	23.644388600000006	90.9711104	N102	26.046		False	False
1421	56	Box Culvert	LRP026a	Culvert	23.6505	90.9713327	N102	26.732		False	False
1422	57	BBaria 45 km Sylhet 223 km	LRP027	Km Post	23.6532778	90.9728327	N102	27.08		False	False
1423	58	Box Culvert	LRP027a	Culvert	23.6575833	90.9800827	N102	27.964		False	False
1424	59	BBaria 44 km Sylhet 223 km	LRP028	Km Post	23.6579167	90.9806382	N102	28.033		False	False
1425	60	Bridge start	LRP028a	Bridge	23.6587222	90.9820271	N102	28.203000000000007		False	False
1426	61	Bridge End	LRP028b	Bridge	23.6589722	90.9824438	N102	28.255		False	False
1427	62	Box Culvert	LRP028c	Culvert	23.6611667	90.9861108	N102	28.702		False	False
1428	63	BBaria 43 km Sylhet 221 km	LRP029	Km Post	23.6628889	90.9888886	N102	29.03		False	False
1429	64	Box Culvert	LRP029a	Culvert	23.6646667	90.9918052	N102	29.417		False	False
1430	65	Bridge start	LRP029b	Bridge	23.6657222	90.9934719	N102	29.64		False	False
1431	66	Bridge End	LRP029c	Bridge	23.666	90.9938886	N102	29.701		False	False
1432	67	Box Culvert	LRP029d	Culvert	23.667499300000006	90.9962219	N102	29.996		False	False
1433	68	BBaria 42 Sylhet 220 km	LRP030	Km Post	23.6679993	90.9969719	N102	30.04		False	False
1434	69	Bridge start	LRP030a	Bridge	23.6711938	91.0019444	N102	30.667		False	False
1435	70	Bridge End	LRP030b	Bridge	23.6713049	91.0021944	N102	30.696		False	False
1436	71	BBaria 41 Sylhet 219 km	LRP031	Km Post	23.6730827	91.0049722	N102	31.044		False	False
1437	72	Box Culvert	LRP031a	Culvert	23.6738327	91.0061389	N102	31.19		False	False
1438	73	Box Culvert	LRP031b	Culvert	23.6748049	91.0076944	N102	31.385		False	False
1439	74	Bridge start	LRP031c	Bridge	23.6780271	91.0126667	N102	32.01		False	False
1440	75	Bridge End	LRP031d	Bridge	23.6780827	91.0127222	N102	32.023		False	False
1441	76	BBaria 40 km Sylhet 218 km	LRP032	Km Post	23.6779438	91.0129722	N102	32.04		False	False
1442	77	Box Culvert	LRP032a	Culvert	23.6821104	91.0187493	N102	32.774		False	False
1443	78	BBaria 39 km Sylhet 217 km	LRP033	Km Post	23.6836663	91.0210827	N102	33.062		False	False
1444	79	Bridge start	LRP033a	Bridge	23.684083	91.0217216	N102	33.137		False	False
1445	80	Bridge End	LRP033b	Bridge	23.684138600000004	91.0217771	N102	33.149		False	False
1446	81	Bridge start	LRP033c	Bridge	23.684583	91.0264716	N102	33.748000000000005		False	False
1447	82	Bridge End	LRP033d	Bridge	23.6872497	91.0265271	N102	33.758		False	False
1448	83	BBaria 38 km	LRP034	Km Post	23.689083	91.0288327	N102	34.068000000000005		False	False
1449	84	Box Culvert	LRP034a	Culvert	23.689138600000003	91.0289438	N102	34.086		False	False
1450	85	Box Culvert	LRP034b	Culvert	23.6922497	91.033166	N102	34.642		False	False
1451	86	BBaria 37 km Sylhet 215 km	LRP035	Km Post	23.694583	91.0366386	N102	35.053000000000004		False	False
1452	87	Bridge start	LRP035a	Bridge	23.6955552	91.0379441	N102	35.227		False	False
1453	88	Bridge end	LRP035b	Bridge	23.6957774	91.0382774	N102	35.581		False	False
1454	89	Bridge start	LRP035c	Bridge	23.699944100000003	91.0441386	N102	36.035		False	False
1455	90	Bridge end	LRP035d	Bridge	23.7	91.0441941	N102	36.05		False	False
1456	91	BBara 36 Sylhet 214 km	LRP036	Km Post	23.7002778	91.0444719	N102	36.086		False	False
1457	92	Box Culvert	LRP036a	Culvert	23.7014722	91.0462219	N102	36.322		False	False
1458	93	Bridge start	LRP036b	Bridge	23.7042222	91.05	N102	36.811		False	False
1459	94	Bridge End	LRP036c	Bridge	23.7043333	91.0500833	N102	36.828		False	False
1460	95	Bridge start	LRP036d	Bridge	23.70525	91.0513333	N102	36.995		False	False
1461	96	Bridge End	LRP036e	Bridge	23.705333300000003	91.0514444	N102	37.007		False	False
1462	97	B.Bara 35 km, Sylhet 213 km	LRP037	Km Post	23.7059722	91.0522778	N102	37.086		False	False
1463	98	Bridge start	LRP037a	Bridge	23.708305600000006	91.05525	N102	37.507		False	False
1464	99	Bridge End	LRP037b	Bridge	23.7083611	91.0553333	N102	37.518		False	False
1465	100	Box Culvert	LRP037c	Culvert	23.7117222	91.0592778	N102	38.05		False	False
1466	101	BBaria34 km Sylhet212 km	LRP038	Km Post	23.7118333	91.0593889	N102	38.076		False	False
1467	102	Road to Bancharampura(Z1041)	LRP038a	Side Road, Right	23.7142222	91.0624444	N102	38.458		False	False
1468	103	Bridge start	LRP038b	Bridge	23.7148611	91.0632222	N102	38.567		False	False
1469	104	Bridge End	LRP038c	Bridge	23.7149444	91.0633056	N102	38.591		False	False
1470	105	Box Culvert	LRP038d	Culvert	23.71634685	91.0665278	N102	39.04	True	False	False
1471	106	BBaria 33 km Sylhet 211 km	LRP039	Km Post	23.7177493	91.0667216	N102	39.062		False	False
1472	107	Bridge start	LRP039a	Bridge	23.7219993	91.0720271	N102	39.784		False	False
1473	108	Bridge End	LRP039b	Bridge	23.722166	91.072166	N102	39.81		False	False
1474	109	BBaria 32 km Sylhet 210 km	LRP040	Km Post	23.7235271	91.0741104	N102	40.066		False	False
1475	110	Start road Division B. Baria	LRP040a	Others	23.7250827	91.0765271	N102	40.36		False	False
1476	111	Start road Division B. Baria	LRP040a	Others	23.7250827	91.0765271	N102	40.36		False	False
1477	112	Bridge start	LRP040b	Bridge	23.7255549	91.077166	N102	40.402		False	False
1478	113	Bridge End	LRP040c	Bridge	23.7255549	91.077166	N102	40.462		False	False
1479	114	Km post missing	LRP041	Km Post	23.7303327	91.0799438	N102	41.066		False	False
1480	115	Box Culvert	LRP041a	Culvert	23.7329438	91.0811938	N102	41.389		False	False
1481	116	BBaria 30 km Sylhet208 km	LRP042	Km Post	23.7388052	91.0839997	N102	42.07899999999999		False	False
