road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
Z5001,7.902,RCC Girder Bridge,LRP007c,.,23.6,B,110992,Panchagarh-Goalpara-Ruhea Road,7.902,6.85,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.32194444,88.47222222,bcs1
Z5001,7.902,RCC Girder Bridge,LRP007c,,23.5,C,119585,Panchagarh-Goalpara-Ruhea Road,7.902,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.32179821,88.47313818,road_interpolate
Z5021,0.344,Slab Culvert,LRPsa,.,2.6,A,115201,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,0.344,6.5,1982,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.32122222,88.55705556,bcs1
Z5001,8.649,Box Culvert,LRP008a,.,5.14,A,110996,Panchagarh-Goalpara-Ruhea Road,8.649,8.9,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.32111111,88.465,bcs1
N5,468.15,Box Culvert,LRP472a,.,3.5,A,112049,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,468.15,12.15,1992,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.32075,88.55358333,bcs1
Z5903,16.455,Slab Culvert,LRP016b,.,1.75,A,110247,Patgram-Dohagram-Angarpota Sit Mohal Road,16.455,7,1978,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.32027778,88.93361111,bcs1
Z5903,5.132,Slab Culvert,LRP005a,.,3.65,A,110204,Patgram-Dohagram-Angarpota Sit Mohal Road,5.132,7.25,1987,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.32,89.00555556,bcs1
N5,467.956,Box Culvert,LRP471a,.,1.95,A,112052,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,467.956,12.05,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.31944444,88.55361111,bcs1
Z5021,2.63,Slab Culvert,LRP002a,.,2,A,115203,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,2.63,6,1988,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.31311111,88.57730556,bcs1
Z5021,2.81,Box Culvert,LRP002b,.,2,A,115205,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,2.81,6.5,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.31166667,88.57797222,bcs1
Z5903,6.698,Box Culvert,LRP006a,.,10.5,B,110207,Patgram-Dohagram-Angarpota Sit Mohal Road,6.698,7.35,1982,2,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3075,89.00027778,bcs1
Z5903,7.469,Box Culvert,LRP007b,.,3.55,A,110213,Patgram-Dohagram-Angarpota Sit Mohal Road,7.469,7.3,1991,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.30722222,88.99277778,bcs1
N5,469.334,PC Girder Bridge,LRP473a,Korotoa Bridge,254.76,A,119524,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,469.334,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.30682706,88.5559728,road_interpolate
Z5021,3.43,Slab Culvert,LRP003a,.,5.6,A,115210,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,3.43,6.5,1980,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.30580556,88.57708333,bcs1
Z5903,7.974,Baily with Steel Deck,LRP008a,.,43.4,A,110232,Patgram-Dohagram-Angarpota Sit Mohal Road,7.974,3.93,1988,2,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.30472222,88.98972222,bcs1
Z5903,7.974,Baily with Steel Deck,LRP008a,,43.05,A,119448,Patgram-Dohagram-Angarpota Sit Mohal Road,7.974,,,,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.3046111,88.9896663,road_precise
Z5903,14.223,Box Culvert,LRP014a,.,1.7,A,110244,Patgram-Dohagram-Angarpota Sit Mohal Road,14.223,10.13,1988,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.30416667,88.94472222,bcs1
Z5001,11.68,Box Culvert,LRP011a,.,3.55,A,110997,Panchagarh-Goalpara-Ruhea Road,11.68,7.15,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.30305556,88.44833333,bcs1
N5,465.925,Box Culvert,LRP469a,.,1.85,A,112048,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,465.925,11.25,1992,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.30147222,88.55747222,bcs1
Z5021,3.96,Slab Culvert,LRP004a,.,4,A,115212,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,3.96,6,1981,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.30116667,88.57747222,bcs1
Z5001,12.038,Box Culvert,LRP012a,.,3.47,A,110999,Panchagarh-Goalpara-Ruhea Road,12.038,7.43,1992,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.3,88.44694444,bcs1
Z5021,4.32,Slab Culvert,LRP004c,.,2.4,A,115215,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,4.32,6,1984,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.29930556,88.57977778,bcs1
Z5903,12.92,Box Culvert,LRP012a,.,9.9,A,110239,Patgram-Dohagram-Angarpota Sit Mohal Road,12.92,4.95,1990,4,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.29777778,88.95388889,bcs1
Z5021,4.65,Box Culvert,LRP004d,.,1.6,A,115216,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,4.65,7.6,1997,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.29666667,88.58002778,bcs1
Z5903,9.65,Slab Culvert,LRP009c,.,8.65,B,110234,Patgram-Dohagram-Angarpota Sit Mohal Road,9.65,4.95,1987,4,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.295,88.98111111,bcs1
Z5903,11.611,Slab Culvert,LRP011b,3 no. pipe,6.65,A,110238,Patgram-Dohagram-Angarpota Sit Mohal Road,11.611,4.95,1978,3,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.29472222,88.96583333,bcs1
N5,465.132,Box Culvert,LRP468b,.,4.45,A,112043,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,465.132,11.25,1991,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.29416667,88.55833333,bcs1
Z5903,10.721,Box Culvert,LRP010a,.,3.6,A,110235,Patgram-Dohagram-Angarpota Sit Mohal Road,10.721,7.3,1980,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.29166667,88.97166667,bcs1
Z5021,5.49,PC Girder Bridge,LRP005a,,42.68,A,119600,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,5.49,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.2896386,88.5824993,road_precise
Z5021,5.49,PC Girder Bridge,LRP005a,.,40,A,115217,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,5.49,5,1998,3,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.28952778,88.58244444,bcs1
N5,464.482,Slab Culvert,LRP468a,.,3.5,A,112042,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,464.482,12,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.28833333,88.55916667,bcs1
Z5021,5.97,Slab Culvert,LRP006a,.,5.6,A,115218,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,5.97,6,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.286,88.58505556,bcs1
Z5021,6.44,Box Culvert,LRP006b,.,7.6,A,115220,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,6.44,6.5,1998,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.28225,88.58719444,bcs1
N5,463.44,Box Culvert,LRP467a,.,12.5,A,112039,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,463.44,12.03,1990,4,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.27897222,88.55958333,bcs1
Z5021,7.19,Box Culvert,LRP007a,.,7.6,A,115222,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,7.19,6.5,1998,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.27202778,88.59366667,bcs1
Z5021,7.75,Box Culvert,LRP007b,.,8.6,A,115227,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,7.75,7.6,1997,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.27202778,88.59366667,bcs1
N509,81.89,Box Culvert,LRP082a,.,3.6,A,109620,Barabari-Lalmonirhat-Burimary Road,81.89,7.35,1990,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.27111111,89.06444444,bcs1
Z5021,8.18,Slab Culvert,LRP008a,.,6,A,115229,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,8.18,6,1981,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.26855556,88.59572222,bcs1
N5,462.211,Box Culvert,LRP466a,.,4.87,A,112036,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,462.211,12.07,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.26783333,88.55727778,bcs1
N509,81.245,Slab Culvert,LRP081a,.,2.25,D,109617,Barabari-Lalmonirhat-Burimary Road,81.245,7.3,1970,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.26638889,89.0675,bcs1
Z5021,9.33,Box Culvert,LRP009a,.,2,A,115231,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,9.33,6,1999,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.26166667,88.60377778,bcs1
Z5021,10.715,Box Culvert,LRP011a,.,2.6,A,115232,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,10.715,5.6,1991,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.25577778,88.61577778,bcs1
Z5001,17.963,Box Culvert,LRP018a,.,3.45,A,111000,Panchagarh-Goalpara-Ruhea Road,17.963,7.15,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.25416667,88.41972222,bcs1
Z5021,12.3,Slab Culvert,LRP012a,.,2.6,A,115233,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,12.3,6.5,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.25113889,88.62927778,bcs1
Z5706,28.058,Steel Beam & RCC Slab,LRP028c,Tista Bridge.,60.6,D,119630,Domar-Chilahati-Volaganj Road,28.058,,,,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.2500556,88.746333,road_precise
Z5706,25.209,Box Culvert,LRP025a,.,2.03,A,112208,Domar-Chilahati-Volaganj Road,25.209,5.4,1990,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.25,88.74638889,bcs1
Z5021,12.9,Steel Beam & RCC Slab,LRP013a,.,6.6,A,115234,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,12.9,5.5,1978,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.249,88.63375,bcs1
Z5706,24.669,Steel Beam & RCC Slab,LRP024c,.,60.7,D,112206,Domar-Chilahati-Volaganj Road,24.669,3.28,1975,10,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24861111,88.75138889,bcs1
Z5706,23.134,Box Culvert,LRP023a,.,14.7,A,112196,Domar-Chilahati-Volaganj Road,23.134,4.58,1986,3,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24638889,88.76666667,bcs1
Z5706,23.832,Steel Beam & RCC Slab,LRP024a,.,13.24,D,112199,Domar-Chilahati-Volaganj Road,23.832,3.6,1978,2,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24638889,88.75972222,bcs1
Z5706,22.927,RCC Girder Bridge,LRP023d,Gathia Bridge,10.38,D,119628,Domar-Chilahati-Volaganj Road,22.927,,,,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.2461386,88.80318794,road_interpolate
Z5706,19.412,Slab Culvert,LRP019c,.,1.35,A,112186,Domar-Chilahati-Volaganj Road,19.412,6,1989,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24611111,88.80361111,bcs1
Z5706,19.538,RCC Girder Bridge,LRP019d,.,9.7,A,112187,Domar-Chilahati-Volaganj Road,19.538,6.5,1989,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24611111,88.8025,bcs1
Z5706,22.67,RCC Girder Bridge,LRP022a,.,9.7,C,112191,Domar-Chilahati-Volaganj Road,22.67,3.65,1981,2,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24583333,88.77111111,bcs1
Z5706,19.079,Box Culvert,LRP019a,.,14.5,A,112181,Domar-Chilahati-Volaganj Road,19.079,4.45,1986,6,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24555556,88.80694444,bcs1
Z5706,20.944,Box Culvert,LRP021a,.,12.08,A,112188,Domar-Chilahati-Volaganj Road,20.944,5.87,1988,5,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.24527778,88.78833333,bcs1
N509,77.583,RCC Girder Bridge,LRP077c,.,7.9,D,109611,Barabari-Lalmonirhat-Burimary Road,77.583,4.37,1980,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.24333333,89.08638889,bcs1
Z5021,13.78,Slab Culvert,LRP014a,.,2,A,115236,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,13.78,6,1981,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.2415,88.63630556,bcs1
N509,77.291,Slab Culvert,LRP077b,.,2.25,D,109607,Barabari-Lalmonirhat-Burimary Road,77.291,7.65,1980,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.24083333,89.08694444,bcs1
N5,459.138,Box Culvert,LRP462b,.,2.47,A,112033,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,459.138,12.13,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.24027778,88.55861111,bcs1
Z5021,16.36,RCC Bridge,LRP016a,.,8.6,A,115237,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,16.36,5,1985,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.2395,88.57627778,bcs1
Z5021,16.57,Box Culvert,LRP016b,.,4.6,A,115239,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,16.57,5.5,2000,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.23894444,88.66305556,bcs1
N5,458.735,Box Culvert,LRP462a,.,2.33,A,112032,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,458.735,11.23,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.23666667,88.55777778,bcs1
Z5001,20.491,Box Culvert,LRP021a,.,4.04,A,111003,Panchagarh-Goalpara-Ruhea Road,20.491,9,1995,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.23258333,88.41436111,bcs1
Z5706,16.514,Baily with Steel Deck,LRP020a,Ghonuram Bridge,30.71,A,119626,Domar-Chilahati-Volaganj Road,16.514,,,,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.2306938,88.8174716,road_precise
N5,457.969,Box Culvert,LRP461a,.,4.45,A,112029,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,457.969,11.25,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.22972222,88.55722222,bcs1
N5,454.302,Steel Beam & RCC Slab,LRP458a,,31.52,C,119519,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,454.302,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.2297216,88.5573056,road_precise
Z5706,16.514,Baily with Steel Deck,LRP016a,.,30.4,A,112180,Domar-Chilahati-Volaganj Road,16.514,4.03,1988,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.22666667,88.81805556,bcs1
N509,75.394,Box Culvert,LRP075a,.,2.6,D,109605,Barabari-Lalmonirhat-Burimary Road,75.394,9.2,1970,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.22638889,89.08944444,bcs1
N5,456.939,Box Culvert,LRP460a,.,2.35,A,112027,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,456.939,11.25,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.21397222,88.55502778,bcs1
N5,455.619,Box Culvert,LRP459b,.,2.83,A,112025,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,455.619,12.05,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.20861111,88.55444444,bcs1
N509,72.916,Slab Culvert,LRP073a,.,3.6,A,109602,Barabari-Lalmonirhat-Burimary Road,72.916,7.3,1985,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.20861111,89.10444444,bcs1
Z5706,14.582,RCC Girder Bridge,LRP015a,Ambari Bridge,49,D,119624,Domar-Chilahati-Volaganj Road,14.582,,,,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.2065,88.8424441,road_precise
N5,455.276,Box Culvert,LRP459a,.,3.4,A,112022,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,455.276,12.15,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.20527778,88.55444444,bcs1
Z5021,21.54,Slab Culvert,LRP022a,.,2.4,A,115240,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,21.54,6.5,1978,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.20155556,88.68608333,bcs1
Z5003,0.03,Slab Culvert,LRP001a,.,4.6,A,115313,Boda-Debiganj-Domar Road,0.03,5,1978,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.19752778,88.55430556,bcs1
N5,454.302,Steel Beam & RCC Slab,LRP458a,.,31.52,A,112019,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,454.302,6.93,1967,3,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.1975,88.55333333,bcs1
Z5706,11.193,RCC Girder Bridge,LRP011a,.,48.56,B,112179,Domar-Chilahati-Volaganj Road,11.193,3.55,1985,5,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.1975,88.84944444,bcs1
N5,454.112,Box Culvert,LRP457a,.,3.95,A,112016,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,454.112,11.25,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.19611111,88.55222222,bcs1
Z5003,0.68,Box Culvert,LRP001d,.,16.6,A,115314,Boda-Debiganj-Domar Road,0.68,6,1992,4,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.19586111,88.55966667,bcs1
Z5003,1.18,Box Culvert,LRP002a,.,4.6,A,115315,Boda-Debiganj-Domar Road,1.18,6,1998,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.19319444,88.56372222,bcs1
N5,453.198,Box Culvert,LRP456a,.,2.35,A,112013,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,453.198,11.23,1991,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.18816667,88.53816667,bcs1
Z5003,2.32,Box Culvert,LRP003a,.,4.6,A,115316,Boda-Debiganj-Domar Road,2.32,6,1995,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.18775,88.57358333,bcs1
N509,70.121,Box Culvert,LRP070a,.,2.9,A,109598,Barabari-Lalmonirhat-Burimary Road,70.121,12.45,1992,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.1875,89.11888889,bcs1
Z5003,2.71,Box Culvert,LRP003b,.,4,A,115318,Boda-Debiganj-Domar Road,2.71,6,1996,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.18625,88.57708333,bcs1
Z5003,4.33,Box Culvert,LRP005a,.,8.6,A,115320,Boda-Debiganj-Domar Road,4.33,6,1998,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.18272222,88.59252778,bcs1
Z5003,4.99,Slab Culvert,LRP006a,.,5,A,115322,Boda-Debiganj-Domar Road,4.99,6.5,1985,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.18211111,88.59916667,bcs1
Z5003,5.59,Box Culvert,LRP006b,.,8.6,A,115323,Boda-Debiganj-Domar Road,5.59,6.5,1996,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.18211111,88.60525,bcs1
Z5706,8.799,Slab Culvert,LRP008a,.,1.5,C,112178,Domar-Chilahati-Volaganj Road,8.799,4.75,1985,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.17944444,88.85055556,bcs1
N5,451.871,Box Culvert,LRP455a,.,2.35,A,112010,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,451.871,11.23,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.17666667,88.54555556,bcs1
N5,451.259,Box Culvert,LRP454d,.,4.5,A,112009,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,451.259,11.25,1990,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.17125,88.54386111,bcs1
N509,68.03,Slab Culvert,LRP068a,.,1.4,A,109596,Barabari-Lalmonirhat-Burimary Road,68.03,9.2,1990,1,Rangpur,Rangpur,Lalmonirhat,Lalmonirhat,26.16944444,89.125,bcs1
Z5706,7.507,Slab Culvert,LRP007b,.,3.8,A,112169,Domar-Chilahati-Volaganj Road,7.507,8.95,1988,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.16888889,88.85416667,bcs1
Z5059,15.53,Slab Culvert,LRP015b,.,2.6,A,115290,Thakurgaon-Ruhea Road,15.53,6.5,1985,1,Rangpur,Dinajpur,Thakurgaon,Thakurgaon,26.16777778,88.40930556,bcs1
Z5003,10.78,Slab Culvert,LRP011a,.,4,A,115326,Boda-Debiganj-Domar Road,10.78,6.6,1978,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.16772222,88.6525,bcs1
N5,450.79,Box Culvert,LRP454a,.,5.8,A,112072,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,450.79,10.72,1988,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.16722222,88.5425,bcs1
N5,450.807,Box Culvert,LRP454b,.,32.75,A,112007,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,450.807,10.63,1991,10,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.16722222,88.5425,bcs1
Z5706,7.021,Slab Culvert,LRP007a,.,2.5,C,112166,Domar-Chilahati-Volaganj Road,7.021,5.4,1980,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.16444444,88.85416667,bcs1
Z5059,15.06,Box Culvert,LRP015a,.,1.5,A,115289,Thakurgaon-Ruhea Road,15.06,7.6,1991,1,Rangpur,Dinajpur,Thakurgaon,Thakurgaon,26.16355556,88.40847222,bcs1
Z5003,12.19,PC Girder Bridge,LRP013a,,70.06,A,119586,Boda-Debiganj-Domar Road,12.19,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.1621944,88.6649444,road_precise
Z5003,12.19,PC Girder Bridge,LRP013a,.,70.6,A,115328,Boda-Debiganj-Domar Road,12.19,9.5,1992,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.16216667,88.66488889,bcs1
Z5021,26.78,Slab Culvert,LRP027a,.,2,A,115241,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,26.78,5.5,1975,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.16066667,88.71086111,bcs1
Z5003,12.92,Slab Culvert,LRP013c,.,3.6,A,115331,Boda-Debiganj-Domar Road,12.92,7.6,1986,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.16030556,88.67180556,bcs1
Z5021,27.42,Steel Beam & RCC Slab,LRP028a,.,50.6,A,115242,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,27.42,4,1970,5,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.15547222,88.71375,bcs1
N5,449.467,Box Culvert,LRP453c,.,1.85,A,112070,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,449.467,11.23,1990,1,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.15527778,88.53944444,bcs1
Z5059,13.98,Box Culvert,LRP014a,.,2,A,115288,Thakurgaon-Ruhea Road,13.98,7.2,1991,1,Rangpur,Dinajpur,Thakurgaon,Thakurgaon,26.15519444,88.4105,bcs1
N5,449.332,Box Culvert,LRP453a,.,39.15,A,112069,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,449.332,10.65,1990,12,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.15416667,88.53944444,bcs1
Z5021,27.42,PC Girder Bridge,LRP028a,,42.7,A,119602,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,27.42,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.1522222,88.7196382,road_precise
Z5054,8.78,Box Culvert,LRP009c,.,3.6,A,115307,Boragarirhat-Khoksharhat-Dimla Road,8.78,7.6,2002,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.15191667,88.90930556,bcs1
Z5021,28.75,Box Culvert,LRP029a,.,9.6,A,115243,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,28.75,7.6,1990,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.14869444,88.72441667,bcs1
Z5703,21.905,Box Culvert,LRP021b,.,2.6,A,113073,Jaldhaka-Dimla-Tunirhat Road,21.905,7.9,1996,1,Rangpur,Dinajpur,Nilphamari,Nilphamari,26.14672222,88.92236111,bcs1
Z5021,29.12,Box Culvert,LRP030a,.,9.6,A,115244,Panchagarh Sugarmill-Benghari-Maria-Saldanga-Debiganj Road,29.12,7.6,1990,3,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.14608333,88.72661111,bcs1
Z5003,15.49,Box Culvert,LRP016a,.,8.6,A,115332,Boda-Debiganj-Domar Road,15.49,6.6,1991,2,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.14583333,88.69169444,bcs1
