road;km;type;LRPName;name;length;condition;structureNr;roadName;chainage;width;constructionYear;spans;zone;circle;division;sub-division;lat;lon;EstimatedLoc
Z2403;16.735;Baily with Steel Deck;LRP016d;NANDI PARA BAILEY WITH STEEL DECK;22;C;114136;Habiganj-Baniyachang-Ajmiriganj-Sullah Road;16.735;4.2;1990;1;Sylhet;Moulavi Bazar;Habiganj;Habigonj;24.52273529;91.36883085;interpolate
Z2403;18.685;Slab Culvert;LRP018b;PIRJABAD[1];6;C;114158;Habiganj-Baniyachang-Ajmiriganj-Sullah Road;18.685;4;1992;1;Sylhet;Moulavi Bazar;Habiganj;Habigonj;24.49432897;91.36682975;interpolate
Z2405;8.91;RCC Bridge;LRP008b;Shutki Bridge;12;C;121044;Baniachaung-Nabiganj Road;8.91;;;;Sylhet;Moulavi Bazar;Habiganj;Habigonj;24.55368127;91.4491149;interpolate
Z2405;13.381;Box Culvert;LRP013c;SHARIDPUR BOX CULVERT;2.7;C;113850;Baniachaung-Nabiganj Road;13.381;3.6;1986;1;Sylhet;Moulavi Bazar;Habiganj;Habigonj;24.56007983;91.48929687;interpolate
Z2405;14.018;Box Culvert;LRP014a;ISAPUR BOX CULVERT;10.3;C;113851;Baniachaung-Nabiganj Road;14.018;4.5;1989;2;Sylhet;Moulavi Bazar;Habiganj;Habigonj;24.56179542;91.49589621;interpolate
Z2801;23.205;Baily with Steel Deck;LRP023c;BODBANGAR BRIDGE;57;C;106609;Sylhet-Salutikar-Companiganj-Bholaganj Road;23.205;3.5;1998;3;Sylhet;Sylhet;Sylhet;Sylhet;25.08898297;91.75519601;interpolate
Z2801;29.468;Truss with Steel Deck;LRP029b;HILORBANGA;62;C;106735;Sylhet-Salutikar-Companiganj-Bholaganj Road;29.468;3.6;1987;3;Sylhet;Sylhet;Sylhet;Sylhet;25.1449044;91.74805897;interpolate
Z2801;29.786;Truss with Steel Deck;LRP029d;HILORBANGA TRUSS WITH STEEL DECK;52.6;C;106639;Sylhet-Salutikar-Companiganj-Bholaganj Road;29.786;4;1987;2;Sylhet;Sylhet;Sylhet;Sylhet;25.1476869;91.74764382;interpolate
Z2802;5.754;RCC Girder Bridge;LRP005a;Hasnabad Bridge;34;C;119984;Gobindaganj-Chhatak-Dwarabazar Road;5.754;;;;Sylhet;Sylhet;Sunamganj;Chattak;24.97979196;91.66984561;interpolate
Z2802;8.046;RCC Girder Bridge;LRP008a;Shadapur Bridge;25.5;C;119985;Gobindaganj-Chhatak-Dwarabazar Road;8.046;;;;Sylhet;Sylhet;Sunamganj;Chattak;24.9988413;91.6608688;interpolate
Z2802;10.283;RCC Girder Bridge;LRP010a;Digorhaldi Bridge;53.5;C;119987;Gobindaganj-Chhatak-Dwarabazar Road;10.283;;;;Sylhet;Sylhet;Sunamganj;Chattak;25.01818319;91.65964582;interpolate
Z2802;11.325;RCC Girder Bridge;LRP011a;Rahmat Bag Bridge;53.5;C;119988;Gobindaganj-Chhatak-Dwarabazar Road;11.325;;;;Sylhet;Sylhet;Sunamganj;Chattak;25.02735901;91.66204693;interpolate
Z2802;11.325;RCC Girder Bridge;LRP011a;CHHATAKNOS PUL BRIDGE;56.1;C;105026;Gobindaganj-Chhatak-Dwarabazar Road;11.325;3.95;1964;7;Sylhet;Sylhet;Sunamganj;Chattak;25.02735901;91.66204693;interpolate
Z2806;3.43;RCC Bridge;LRP003d;dd;1;C;120078;Niamatpur-Tahirpur Road;3.43;;;;Sylhet;Sylhet;Sunamganj;Sunamganj;25.06357726;91.25605346;interpolate
Z2806;7.11;RCC Bridge;LRP007b;dd;1;C;120085;Niamatpur-Tahirpur Road;7.11;;;;Sylhet;Sylhet;Sunamganj;Sunamganj;25.09401159;91.244956;interpolate
Z2807;0.432;Baily with Steel Deck;LRP001a;KATOA BRIDGE;124;C;107200;Madanpur-Dirai-Sullah Road;0.432;3.8;1995;4;Sylhet;Sylhet;Sunamganj;Sunamganj;24.97186229;91.38873601;interpolate
Z2807;7.52;Baily with Steel Deck;LRP008a;NOAKHALI BAZAR;21.2;C;107215;Madanpur-Dirai-Sullah Road;7.52;3.5;1976;1;Sylhet;Sylhet;Sunamganj;Sunamganj;24.93081123;91.35375383;interpolate
Z2807;10.099;Baily with Steel Deck;LRP011a;NOGAR BRIDGE;9;C;107218;Madanpur-Dirai-Sullah Road;10.099;3.4;1976;1;Sylhet;Sylhet;Sunamganj;Sunamganj;24.91145122;91.34469743;interpolate
Z2807;21.724;Box Culvert;LRP022b;SOJANAGAR;3.7;C;107232;Madanpur-Dirai-Sullah Road;21.724;7.8;1992;1;Sylhet;Sylhet;Sunamganj;Sunamganj;24.82223945;91.35880108;interpolate
Z2809;2.67;Box Culvert;LRP002d;.;5;C;117845;Osmani Biman Bandar Road;2.67;11;2005;1;Sylhet;Sylhet;Sylhet;Sylhet;24.91402105;91.87293416;interpolate
Z2811;4.97;Box Culvert;LRP003c;.;3.5;C;117464;Dowarabazar-Sunamganj Road;4.97;4;1993;1;Sylhet;Sylhet;Sunamganj;Sunamganj;25.05208466;91.52279264;interpolate
Z2811;15.08;Box Culvert;LRP014e;.;30;C;117637;Dowarabazar-Sunamganj Road;15.08;4.6;1993;9;Sylhet;Sylhet;Sunamganj;Sunamganj;25.07545385;91.43888223;interpolate
Z2811;16.07;Box Culvert;LRP015c;.;10;C;117639;Dowarabazar-Sunamganj Road;16.07;4;1995;3;Sylhet;Sylhet;Sunamganj;Sunamganj;25.07478416;91.43040978;interpolate
Z2822;9.462;Steel Beam & RCC Slab;LRP009c;BIJLI STEEL BEEM & RCC;10.4;C;107765;Kulaura-Prithmpasha-Hazipur-Sharifpur RoadRoad;9.462;3.1;1980;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.44282262;91.99065599;interpolate
Z2823;0.862;Steel Beam & RCC Slab;LRPSd;Bhabanipur Bridge;10.35;C;121731;Kulaura-Juri-Fultala Road;0.862;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.58711424;92.1167771;interpolate
Z2823;2.53;Baily with Steel Deck;LRP002a;BADILILLA BRIDGE;8.6;C;107166;Kulaura-Juri-Fultala Road;2.53;3.4;1968;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.57221792;92.11803968;interpolate
Z2823;2.752;Steel Beam & RCC Slab;LRP002c;Montoil Bridge-1;19;C;121732;Kulaura-Juri-Fultala Road;2.752;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.57029871;92.11754254;interpolate
Z2823;10.257;RCC Girder Bridge;LRP010a;Jangalia Bridge;11.55;C;121736;Kulaura-Juri-Fultala Road;10.257;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.51209573;92.13710005;interpolate
Z2823;10.257;Box Culvert;LRP010a;SAMAIR BAZAR;11;C;107202;Kulaura-Juri-Fultala Road;10.257;3.9;1970;3;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.51209573;92.13710005;interpolate
Z2823;10.71;Baily with Steel Deck;LRP010c;BADDU BRIDGE;15;C;107204;Kulaura-Juri-Fultala Road;10.71;3.6;1962;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.50805357;92.13648008;interpolate
Z2823;11.044;Baily with Steel Deck;LRP011a;BADOR NORTH BRIDGE;12;C;107206;Kulaura-Juri-Fultala Road;11.044;3.5;1997;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.50493556;92.13647091;interpolate
Z2823;12.266;Box Culvert;LRP012a;South Borodor;9.3;C;107265;Kulaura-Juri-Fultala Road;12.266;7.3;1973;2;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.49435059;92.13758806;interpolate
Z2823;14.934;Steel Beam & RCC Slab;LRP014c;South Sagarnal Bridge;17.05;C;121739;Kulaura-Juri-Fultala Road;14.934;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.47481797;92.14634773;interpolate
Z2823;15.297;Baily with Steel Deck;LRP015a;South Sagarnal Bridge-2;17.7;C;121740;Kulaura-Juri-Fultala Road;15.297;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.47216118;92.14861424;interpolate
Z2823;15.986;Baily with Steel Deck;LRP015c;SAGARNUL STEEL DECK;13.9;C;107273;Kulaura-Juri-Fultala Road;15.986;3.5;1992;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.46617818;92.148942;interpolate
Z2823;17.305;Box Culvert;LRP017b;FULTALA BAZAR BOX CULVERT;11.1;C;107286;Kulaura-Juri-Fultala Road;17.305;4;1993;3;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.45448497;92.1483673;interpolate
Z2823;19.156;Box Culvert;LRP019a;BUTILI BOX CULVERT;1.5;C;107276;Kulaura-Juri-Fultala Road;19.156;6.2;1980;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.44176328;92.15663116;interpolate
Z2831;0.38;Baily with Steel Deck;LRPSc;;8.85;C;120843;Vadeshwar-Mirganj-Fenchuganj Road;0.38;;;;Sylhet;Sylhet;Sylhet;Golapganj;24.75638818;92.01884561;interpolate
Z2831;5.79;RCC Girder Bridge;LRP005c;;12;C;121853;Vadeshwar-Mirganj-Fenchuganj Road;5.79;;;;Sylhet;Sylhet;Sylhet;Golapganj;24.72645782;91.99560559;interpolate
Z2831;6.98;RCC Girder Bridge;LRP006e;;16;C;121856;Vadeshwar-Mirganj-Fenchuganj Road;6.98;;;;Sylhet;Sylhet;Sylhet;Golapganj;24.72093892;91.98721016;interpolate
Z2831;7.39;Box Culvert;LRP007a;.;6.5;C;117625;Vadeshwar-Mirganj-Fenchuganj Road;7.39;4;1991;1;Sylhet;Sylhet;Sylhet;Golapganj;24.71817788;91.98534872;interpolate
Z2831;8.005;RCC Girder Bridge;LRP008a;;6.5;C;121859;Vadeshwar-Mirganj-Fenchuganj Road;8.005;;;;Sylhet;Sylhet;Sylhet;Golapganj;24.71686114;91.98036449;interpolate
Z2832;11.73;Box Culvert;LRP012a;.;2.5;C;117663;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;11.73;7.3;1999;1;Sylhet;Sylhet;Sylhet;Biswanath;24.80067135;91.99987426;interpolate
Z2832;13.91;Box Culvert;LRP014b;.;4;C;117666;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;13.91;4.9;1992;1;Sylhet;Sylhet;Sylhet;Biswanath;24.79809582;92.02032565;interpolate
Z2834;108.34;Box Culvert;LRP108b;.;12.4;C;118421;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;108.34;3.9;1998;4;Mymensingh;Mymensingh;Netrokona;Netrokona;25.15240813;90.37367881;interpolate
Z2834;145.4;Box Culvert;LRP145a;.;10;C;118436;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;145.4;7.1;1990;2;Mymensingh;Mymensingh;Netrokona;Netrokona;25.22183985;90.07761058;interpolate
Z2834;151.25;RCC Girder Bridge;LRP150a;.;160;C;116400;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;151.25;6.87;2005;8;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.2401719;90.0331328;interpolate
Z2834;151.98;Box Culvert;LRP150c;.;15;C;116401;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;151.98;5.5;2004;3;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.24169032;90.02746205;interpolate
Z2834;168.29;Baily with Steel Deck;LRP168a;.;24.5;C;118438;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;168.29;6;1998;1;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.28070895;89.89448574;interpolate
Z2834;169.05;Baily with Timber Deck;LRP169a;.;12.5;C;118439;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;169.05;4.1;1970;1;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.28036045;89.88963855;interpolate
Z2834;170.07;Baily with Steel Deck;LRP170a;Moragang Bridge;42.68;C;121795;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;170.07;;;;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.27992007;89.87982707;interpolate
Z2834;170.07;Baily with Steel Deck;LRP170a;.;49.5;C;116439;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;170.07;4;1980;2;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.27992007;89.87982707;interpolate
Z2834;171.1;Box Culvert;LRP171a;.;15;C;116442;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;171.1;7.4;1997;3;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.27952893;89.8702864;interpolate
Z3005;0.428;Truss with Steel Deck;LRPSa;Dewanpara Bridge;55.4;C;120297;Bhasantek (Cantonment)-Dewanpara-Kalsiberibandh Road;0.428;;;;Dhaka;Dhaka;Dhaka;Dhaka, Sub-division - 1;23.81479205;90.39620855;interpolate
Z3008;0.369;Slab Culvert;LRPSa;MIRDABARI SLUB CULVERT;1.7;C;107739;Board Bazar-Zugitalla-Gazipur Road;0.369;5.66;1964;1;Dhaka;Dhaka;Gazipur;Joydepur-1;23.9464578;90.38590512;interpolate
Z3008;1.652;Slab Culvert;LRP002a;DAKINAGOR SLAB COMPUTER;7.9;C;107742;Board Bazar-Zugitalla-Gazipur Road;1.652;4.35;1992;1;Dhaka;Dhaka;Gazipur;Joydepur-1;23.95372121;90.39441531;interpolate
Z3024;1.393;RCC Girder Bridge;LRP001a;BAHADUR PUR;9.2;C;112943;Master Bari-Mirzapur-Pirujali-Nuhashpalli-Mawna Road;1.393;3.6;1995;2;Dhaka;Dhaka;Gazipur;Joydepur-1;24.06907592;90.37847117;interpolate
Z3024;2.651;Slab Culvert;LRP002a;SIKDAR BARI;0.6;C;112947;Master Bari-Mirzapur-Pirujali-Nuhashpalli-Mawna Road;2.651;7.5;1995;1;Dhaka;Dhaka;Gazipur;Joydepur-1;24.07551056;90.36891232;interpolate
Z3024;7.411;Baily with Steel Deck;LRP007a;LABANDAH;62;C;112951;Master Bari-Mirzapur-Pirujali-Nuhashpalli-Mawna Road;7.411;3.5;1995;3;Dhaka;Dhaka;Gazipur;Joydepur-1;24.10521252;90.34479505;interpolate
Z3025;1.772;Slab Culvert;LRP002b;Roul Kama Slab Culvert;5.55;C;100001;Kapashia-Pabur-Fuldi-Kaliganj Road;1.772;4.27;1980;1;Dhaka;Dhaka;Gazipur;Tongi;24.10708108;90.55761083;interpolate
Z3025;2.35;Box Culvert;LRP003c;Purbho Bhaluka Culvert;3;C;100015;Kapashia-Pabur-Fuldi-Kaliganj Road;2.35;9;1980;1;Dhaka;Dhaka;Gazipur;Tongi;24.1036322;90.55316403;interpolate
Z3025;18.152;RCC Girder Bridge;LRP020b;Kushakara Bridge;31.5;C;100005;Kapashia-Pabur-Fuldi-Kaliganj Road;18.152;4.75;1997;3;Dhaka;Dhaka;Gazipur;Tongi;23.98302017;90.546571;interpolate
Z3025;19.693;Truss with Steel Deck;LRP021d;Nilir Bridge;65.15;C;121452;Kapashia-Pabur-Fuldi-Kaliganj Road;19.693;;;;Dhaka;Dhaka;Gazipur;Tongi;23.9730859;90.55046982;interpolate
Z3025;21.755;Box Culvert;LRP024a;Poylarpur Culvert;5;C;100011;Kapashia-Pabur-Fuldi-Kaliganj Road;21.755;8;1999;1;Dhaka;Dhaka;Gazipur;Tongi;23.95712277;90.54643296;interpolate
Z3030;0.115;Truss with Steel Deck;LRPSa;Bhaluka bridge;31.2;C;118897;Bhaluka-Shakhipur Road;0.115;;;;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.39937004;90.38320677;interpolate
Z3030;2.528;Box Culvert;LRP002a;BORTA CULVERT;6;C;105469;Bhaluka-Shakhipur Road;2.528;7.3;1984;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.40031343;90.36571957;interpolate
Z3030;6.62;Box Culvert;LRP006c;JUKATHARA BOX CULVERT;4.5;C;105561;Bhaluka-Shakhipur Road;6.62;7.3;2002;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.39102773;90.33029873;interpolate
Z3030;8.088;Box Culvert;LRP008a;ANGARGHARA BOX CULVERT;4.5;C;105555;Bhaluka-Shakhipur Road;8.088;7.3;2002;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.38624467;90.31929786;interpolate
Z3031;1.143;Box Culvert;LRP001a;Kanar bazar box culvert;4.4;C;100014;Bhaluka-Gafargaon Road;1.143;7.2;1980;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.4083504;90.39656384;interpolate
Z3031;2.318;Box Culvert;LRP002a;purba Boluka Culvert;3;C;100017;Bhaluka-Gafargaon Road;2.318;9;1980;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.41028112;90.4074848;interpolate
Z3031;11.934;Baily with Steel Deck;LRP012a;SWITIA Bridge;65;C;101097;Bhaluka-Gafargaon Road;11.934;4.5;1998;3;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.45578221;90.46512884;interpolate
Z3032;1.536;RCC Girder Bridge;LRP001a;BAGARPUR;6;C;105817;Fulbaria-Ashim-Sangkivanga-Bagar Bazar Road;1.536;4.3;1982;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.48105309;90.37337007;interpolate
Z3032;5.04;Slab Culvert;LRP005a;MUKHAPUR;1;C;105839;Fulbaria-Ashim-Sangkivanga-Bagar Bazar Road;5.04;7.9;1982;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.49246497;90.34597188;interpolate
Z3032;20.575;RCC Girder Bridge;LRP022a;Bidyananda Bridge;46;C;118905;Fulbaria-Ashim-Sangkivanga-Bagar Bazar Road;20.575;;;;Mymensingh;Mymensingh;Mymensingh;Mymensingh;24.56892616;90.25795395;interpolate
Z3032;25.3;Slab Culvert;LRP027a;VALUZAN;1.5;C;105962;Fulbaria-Ashim-Sangkivanga-Bagar Bazar Road;25.3;6.3;1976;1;Mymensingh;Mymensingh;Mymensingh;Mymensingh;24.6075925;90.26311078;interpolate
Z3032;25.892;RCC Girder Bridge;LRP028a;Phulbaria bridge;39.6;C;118907;Fulbaria-Ashim-Sangkivanga-Bagar Bazar Road;25.892;;;;Mymensingh;Mymensingh;Mymensingh;Mymensingh;24.61246465;90.26457819;interpolate
Z3033;12.05;Slab Culvert;LRP012a;BABOKALI;1;C;104826;Mymensingh-Gafargaon-Toke Road;12.05;7.9;1980;1;Mymensingh;Mymensingh;Mymensingh;Mymensingh;24.6530897;90.4551177;interpolate
Z3033;16.185;Slab Culvert;LRP016b;JASHIRDOR;1.6;C;104828;Mymensingh-Gafargaon-Toke Road;16.185;6.2;1972;1;Mymensingh;Mymensingh;Mymensingh;Mymensingh;24.62483924;90.47332349;interpolate
Z3033;22.35;Slab Culvert;LRP023a;BAGADARIYAN;1.6;C;104838;Mymensingh-Gafargaon-Toke Road;22.35;6.2;1968;1;Mymensingh;Mymensingh;Mymensingh;Mymensingh;24.58722843;90.50938001;interpolate
Z3033;30.53;Slab Culvert;LRP031a;DOLA;1;C;104853;Mymensingh-Gafargaon-Toke Road;30.53;6.1;1980;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.51640779;90.51522521;interpolate
Z3033;33.968;RCC Girder Bridge;LRP034d;CHARPARA;12.9;C;104803;Mymensingh-Gafargaon-Toke Road;33.968;3.6;1972;2;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.48866189;90.52774565;interpolate
Z3033;40.458;Slab Culvert;LRP041b;GOPORGOAN;1;C;104812;Mymensingh-Gafargaon-Toke Road;40.458;7.5;1980;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.44469203;90.56312551;interpolate
Z3033;40.542;Slab Culvert;LRP041c;GOPDR GOAN;2.5;C;104810;Mymensingh-Gafargaon-Toke Road;40.542;4.8;1968;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.44431692;90.56383759;interpolate
Z3033;43.005;Slab Culvert;LRP044a;TATULIA;1.5;C;104815;Mymensingh-Gafargaon-Toke Road;43.005;7.3;1982;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.43299604;90.58381057;interpolate
Z3034;3.74;Slab Culvert;LRP003b;RAMPUR SLAB CULVERT;1.5;C;106465;Trisal-Balipara-Nandail (Kanurampur) Road;3.74;7.85;1978;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.56659027;90.42359175;interpolate
Z3034;3.889;Slab Culvert;LRP003c;CHORPARA SLAB CULVERT;1.2;C;106470;Trisal-Balipara-Nandail (Kanurampur) Road;3.889;7.8;1972;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.56641982;90.42504658;interpolate
Z3034;4.317;Slab Culvert;LRP004a;CHORPARA SLAB CULVERT;1.2;C;106475;Trisal-Balipara-Nandail (Kanurampur) Road;4.317;7.95;1980;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.56400341;90.42824146;interpolate
Z3034;5.547;Slab Culvert;LRP005a;BATIPARA SLAB CULVERT;1.2;C;106480;Trisal-Balipara-Nandail (Kanurampur) Road;5.547;7.85;1972;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.56157128;90.43973601;interpolate
Z3034;5.675;Slab Culvert;LRP005b;BATIPARA SLAB CULVERT;0.9;C;106483;Trisal-Balipara-Nandail (Kanurampur) Road;5.675;7.9;1972;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.56136885;90.44095274;interpolate
Z3034;6.524;Slab Culvert;LRP006a;SHEEK BAZAR MOR;2.5;C;106500;Trisal-Balipara-Nandail (Kanurampur) Road;6.524;7.9;1972;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.56025857;90.44908233;interpolate
Z3034;7.216;Slab Culvert;LRP007a;BATIPARA;0.9;C;106504;Trisal-Balipara-Nandail (Kanurampur) Road;7.216;7.9;1978;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.55858256;90.45535991;interpolate
Z3034;7.784;Slab Culvert;LRP007b;CHOKRAMPUR;1.2;C;106506;Trisal-Balipara-Nandail (Kanurampur) Road;7.784;7.9;1979;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.55705064;90.46054202;interpolate
Z3034;8.384;Slab Culvert;LRP008a;CHOKRAMPUR;1.5;C;106509;Trisal-Balipara-Nandail (Kanurampur) Road;8.384;7.85;1972;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.55502402;90.46351242;interpolate
Z3034;9.687;Slab Culvert;LRP009a;BAHADURPUR;1.5;C;106510;Trisal-Balipara-Nandail (Kanurampur) Road;9.687;8.5;1972;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.55381227;90.47838074;interpolate
Z3034;10.874;Box Culvert;LRP010c;WEST BAWRM;1.5;C;106516;Trisal-Balipara-Nandail (Kanurampur) Road;10.874;8.5;1978;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.55623244;90.48974818;interpolate
Z3034;10.99;Box Culvert;LRP010d;WEST BAWPARA;1.7;C;106518;Trisal-Balipara-Nandail (Kanurampur) Road;10.99;7.9;1977;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.55646369;90.49086595;interpolate
Z3034;20.029;Slab Culvert;LRP019a;NANDOLI;1.8;C;106534;Trisal-Balipara-Nandail (Kanurampur) Road;20.029;8.5;1979;1;Mymensingh;Mymensingh;Kishoreganj;Nandail;24.56443806;90.57671947;interpolate
Z3034;20.628;Box Culvert;LRP019b;NANDAIL BAZAR;2;C;106536;Trisal-Balipara-Nandail (Kanurampur) Road;20.628;6.1;1991;1;Mymensingh;Mymensingh;Kishoreganj;Nandail;24.56578579;90.58237111;interpolate
Z3034;22.086;Baily with Steel Deck;LRP021a;KUNARAMPUR;25;C;106539;Trisal-Balipara-Nandail (Kanurampur) Road;22.086;3.6;1989;1;Mymensingh;Mymensingh;Kishoreganj;Nandail;24.56935002;90.59615972;interpolate
Z3035;9.27;RCC Girder Bridge;LRP009a;.;7.3;C;118409;Mymensingh-Fulbaria Road;9.27;4.3;1980;1;Mymensingh;Mymensingh;Mymensingh;Mymensingh;24.70465013;90.33401229;interpolate
Z3037;2.852;RCC Girder Bridge;LRP002b;MIDUARI R C C GIRDER;48.8;C;102736;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;2.852;4.3;1990;3;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.44154236;90.35666153;interpolate
Z3037;2.852;RCC Girder Bridge;LRP002b;Maduari Bridge;49.25;C;118842;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;2.852;;;;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.44154236;90.35666153;interpolate
Z3037;5.008;Baily with Steel Deck;LRP004a;NEGURI KHAT BAILY BRIDGE;24.6;C;102735;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;5.008;3.65;1994;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.44530309;90.33635118;interpolate
Z3037;9.15;Box Culvert;LRP009b;NARANGICULVERT;3;C;108944;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;9.15;9.85;1986;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.44608194;90.29781355;interpolate
Z3037;9.756;Box Culvert;LRP009d;NORANGI BOX CULVERT;3;C;102739;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;9.756;9.85;1986;1;Mymensingh;Mymensingh;Mymensingh;Bhaluka;24.44932001;90.29308962;interpolate
Z3037;36.716;RCC Girder Bridge;LRP036b;Bongshai Bridge;54.92;C;120585;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;36.716;;;;Mymensingh;Jamalpur;Tangail;Madhupur;24.46448685;90.08359395;interpolate
Z3037;36.716;RCC Girder Bridge;LRP036b;BANGSHAI BRIDGE;54.7;C;108974;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;36.716;3.6;1990;3;Mymensingh;Jamalpur;Tangail;Madhupur;24.46448685;90.08359395;interpolate
Z3037;36.966;Box Culvert;LRP037a;GANANA CULVERT;2.5;C;108986;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;36.966;8.35;1991;1;Mymensingh;Jamalpur;Tangail;Madhupur;24.46449641;90.08124399;interpolate
Z3037;44.155;Box Culvert;LRP044b;KUSGARIA BOX CULVERT;2.4;C;108925;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;44.155;8.2;1991;1;Mymensingh;Jamalpur;Tangail;Madhupur;24.48798971;90.01923939;interpolate
Z3037;47.307;RCC Girder Bridge;LRP047c;CHANDOSHE BRIDGE;11.8;C;108931;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;47.307;3.75;1984;2;Mymensingh;Jamalpur;Tangail;Madhupur;24.47987156;89.99092265;interpolate
Z3037;49.191;Slab Culvert;LRP049b;GHATAIL CULVERT;1.5;C;108935;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;49.191;5.5;1980;1;Mymensingh;Jamalpur;Tangail;Madhupur;24.47813193;89.97311998;interpolate
Z3037;49.297;Truss with Steel Deck;LRP049c;GHATAIL TRUSS WITH STEEL DECK;9.1;C;108939;Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road;49.297;4;1987;1;Mymensingh;Jamalpur;Tangail;Madhupur;24.47811749;89.97218183;interpolate
